,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
652,23363,634,226628.62,1992-05-30,yes
653,25575,835,163746.58,1992-05-30,no
654,25635,734,169512.31,1992-05-30,no
655,29218,539,297012.35,1992-05-30,yes
656,29221,145,53225.78,1992-05-30,no
657,32517,905,63527.6,1992-05-30,no
658,13863,980,94738.27,1992-05-31,no
659,27138,734,164151.55,1992-05-31,yes
660,38914,998,84792.45,1992-05-31,no
661,1285,73,202662.45,1992-06-01,yes
662,5474,376,175159.57,1992-06-01,no
663,33029,934,137235.86,1992-06-01,no
664,23911,223,166648.42,1992-06-02,no
665,27556,869,85986.31,1992-06-02,no
666,36832,649,204078.89,1992-06-02,yes
667,37,604,151038.11,1992-06-03,no
668,1027,896,156318.16,1992-06-03,yes
669,3172,619,162708.63,1992-06-03,no
670,3237,128,11247.03,1992-06-03,no
671,3654,40,271105.78,1992-06-03,yes
672,7974,937,38711.51,1992-06-03,no
673,9024,1028,269326.23,1992-06-03,yes
674,12292,517,160605.88,1992-06-03,no
675,19652,286,234235.25,1992-06-03,yes
676,16070,820,74175.26,1992-06-04,no
677,16195,247,51035.58,1992-06-05,no
678,17760,662,138211.94,1992-06-05,no
679,23809,856,272871.75,1992-06-05,yes
680,34754,586,7334.05,1992-06-05,no
681,36354,1031,165877.75,1992-06-06,no
682,36485,841,330572.79,1992-06-06,yes
683,37315,176,55547.26,1992-06-06,no
684,15591,809,167231.73,1992-06-07,yes
685,24390,496,152390.7,1992-06-07,no
686,37762,518,73119.8,1992-06-07,yes
687,2054,281,211484.63,1992-06-08,yes
688,9505,220,241735.43,1992-06-08,yes
689,11366,604,8630.58,1992-06-08,no
690,21028,73,73207.99,1992-06-08,no
691,35428,940,106114.65,1992-06-08,no
692,39943,664,213625.46,1992-06-08,yes
693,868,725,187401.98,1992-06-09,yes
694,19874,607,110478.65,1992-06-09,no
695,26656,992,80049.26,1992-06-09,no
696,29856,539,135080.27,1992-06-09,no
697,35012,481,172445.58,1992-06-09,no
698,39686,271,270902.18,1992-06-09,yes
699,38851,433,63903.46,1992-06-11,no
700,39938,607,138195.0,1992-06-11,yes
701,12551,553,164405.0,1992-06-12,no
702,20130,265,39607.93,1992-06-12,yes
703,28901,274,128923.14,1992-06-12,yes
704,6535,170,233564.08,1992-06-13,yes
705,10823,274,96079.23,1992-06-13,no
706,17507,820,222372.9,1992-06-13,yes
707,26274,173,246412.28,1992-06-13,yes
708,26853,184,151368.94,1992-06-13,yes
709,28131,457,135764.6,1992-06-13,no
710,32068,80,23512.81,1992-06-13,no
711,37189,571,69793.58,1992-06-13,yes
712,9573,953,158162.78,1992-06-14,yes
713,15556,688,233147.22,1992-06-14,yes
714,38049,988,3807.64,1992-06-14,no
715,128,518,59481.91,1992-06-15,no
716,14241,649,119050.49,1992-06-15,no
717,24004,599,321795.61,1992-06-15,yes
718,28899,731,209303.33,1992-06-15,yes
719,6183,238,203156.56,1992-06-16,yes
720,13383,943,151080.62,1992-06-16,yes
721,16897,527,231457.58,1992-06-16,yes
722,19972,46,88159.84,1992-06-17,no
723,27525,232,120084.15,1992-06-17,no
724,29893,736,258336.9,1992-06-17,yes
725,1346,524,221687.16,1992-06-18,yes
726,30147,631,95443.88,1992-06-18,yes
727,5603,493,217322.0,1992-06-20,yes
728,6885,646,145410.82,1992-06-20,no
729,9157,418,36757.7,1992-06-20,no
730,26407,4,251557.02,1992-06-20,yes
731,33222,541,206535.55,1992-06-20,yes
732,33541,841,251338.21,1992-06-20,yes
733,967,769,212404.33,1992-06-21,yes
734,8294,7,69705.46,1992-06-21,yes
735,33953,523,181284.21,1992-06-21,no
736,9120,707,138561.11,1992-06-22,no
737,25474,895,237410.96,1992-06-22,yes
738,25986,145,252958.74,1992-06-23,yes
739,24580,991,58710.5,1992-06-24,no
740,11044,115,83077.85,1992-06-25,no
741,12005,772,247420.66,1992-06-25,yes
742,16546,148,12907.88,1992-06-25,no
743,19718,823,137527.25,1992-06-25,yes
744,7873,31,243550.01,1992-06-26,yes
745,10785,104,1024.48,1992-06-26,no
746,19074,1024,126631.12,1992-06-26,no
747,3265,367,51099.0,1992-06-27,no
748,14210,17,20707.75,1992-06-27,no
749,24386,602,184895.55,1992-06-27,no
750,3142,52,27276.82,1992-06-28,yes
751,6695,119,332029.76,1992-06-28,yes
752,16706,1006,298595.64,1992-06-28,yes
753,17508,980,123754.57,1992-06-28,yes
754,33793,1021,164631.4,1992-06-28,yes
755,15175,745,85177.26,1992-06-29,no
756,24743,62,99049.5,1992-06-29,yes
757,29191,863,287284.76,1992-06-29,yes
758,4416,1037,99609.68,1992-06-30,no
759,4900,953,348094.62,1992-06-30,yes
760,17414,118,260151.53,1992-06-30,yes
761,21857,524,22622.69,1992-06-30,no
762,23685,890,327870.61,1992-06-30,yes
763,26272,509,220363.3,1992-06-30,yes
764,28387,314,199038.94,1992-06-30,no
765,29184,439,39924.41,1992-06-30,no
766,17826,211,142723.26,1992-07-01,no
767,22722,451,280739.88,1992-07-01,yes
768,33572,73,289417.38,1992-07-02,yes
769,4096,964,108239.45,1992-07-03,no
770,4103,733,55755.71,1992-07-03,no
771,15745,457,163622.01,1992-07-03,yes
772,22305,791,28836.91,1992-07-03,no
773,23297,533,309533.28,1992-07-03,yes
774,37313,1006,109626.4,1992-07-03,no
775,6119,766,60559.66,1992-07-04,no
776,21509,838,177370.46,1992-07-04,no
777,29761,299,158657.8,1992-07-04,no
778,29765,586,151842.24,1992-07-04,no
779,12674,410,103116.83,1992-07-05,no
780,38563,130,136677.88,1992-07-06,no
781,4741,889,213231.94,1992-07-07,yes
782,5060,778,73785.5,1992-07-07,no
783,36898,604,143619.17,1992-07-07,yes
784,5893,13,78250.37,1992-07-08,no
785,18304,997,274955.81,1992-07-08,yes
786,21987,91,37554.39,1992-07-08,no
787,30436,949,176228.03,1992-07-08,no
788,32835,340,167687.42,1992-07-08,yes
789,13923,700,129534.07,1992-07-09,no
790,2209,625,165929.6,1992-07-10,no
791,15431,553,243538.74,1992-07-10,yes
792,24450,224,258416.76,1992-07-10,yes
793,25569,229,154010.05,1992-07-10,yes
794,28165,910,161165.51,1992-07-10,yes
795,17797,137,100567.02,1992-07-11,no
796,30403,850,157311.0,1992-07-11,no
797,34822,829,201385.23,1992-07-11,yes
798,37024,649,125631.53,1992-07-11,yes
799,1793,124,108129.17,1992-07-12,no
800,14016,802,239111.05,1992-07-12,yes
801,28228,574,80999.91,1992-07-12,no
802,29985,586,71092.73,1992-07-12,yes
803,31141,164,164364.92,1992-07-12,yes
804,31875,43,123952.77,1992-07-12,no
805,36833,341,144444.33,1992-07-12,yes
806,549,770,170247.88,1992-07-13,no
807,4384,169,82060.57,1992-07-13,no
808,17735,643,199393.84,1992-07-13,no
809,21925,430,211693.89,1992-07-13,yes
810,27650,181,1208.14,1992-07-13,no
811,34688,1016,103873.97,1992-07-13,no
812,5858,437,200030.09,1992-07-14,yes
813,14215,985,55224.95,1992-07-14,no
814,14980,817,177358.99,1992-07-15,yes
815,31940,1037,34390.55,1992-07-15,no
816,16103,550,275729.56,1992-07-16,yes
817,9892,484,17852.05,1992-07-17,no
818,24613,733,225653.13,1992-07-17,yes
819,30208,208,351138.33,1992-07-17,yes
820,30786,478,254998.42,1992-07-17,yes
821,33666,511,166909.92,1992-07-17,no
822,12423,691,99575.52,1992-07-18,no
823,24039,833,95607.27,1992-07-18,no
824,28103,446,96606.33,1992-07-18,no
825,38532,196,166279.03,1992-07-18,yes
826,7524,424,164994.62,1992-07-19,no
827,11745,17,163409.87,1992-07-20,no
828,12741,943,160319.37,1992-07-20,no
829,14727,221,107607.22,1992-07-20,no
830,25825,50,201726.76,1992-07-20,yes
831,31076,185,19664.13,1992-07-20,no
832,34595,1043,262332.01,1992-07-20,yes
833,36100,604,32413.88,1992-07-20,no
834,5408,157,179888.99,1992-07-21,yes
835,6182,1025,301865.95,1992-07-22,yes
836,11396,892,89122.8,1992-07-22,no
837,16098,263,190574.54,1992-07-22,no
838,17091,736,126771.13,1992-07-22,no
839,17634,739,113505.21,1992-07-22,no
840,20807,493,122893.7,1992-07-22,no
841,22465,943,25454.99,1992-07-22,no
842,33568,590,118360.06,1992-07-22,no
843,15047,544,53803.83,1992-07-23,no
844,25252,763,30532.54,1992-07-23,no
845,29764,376,109879.93,1992-07-23,yes
846,37601,739,33499.29,1992-07-23,no
847,17218,698,65270.66,1992-07-24,no
848,23974,533,189497.81,1992-07-25,no
849,32550,464,22941.03,1992-07-25,no
850,5254,773,236959.48,1992-07-26,yes
851,27201,758,163273.8,1992-07-26,yes
852,30727,745,224255.37,1992-07-26,yes
853,23174,1043,214364.76,1992-07-27,yes
854,32903,647,223432.78,1992-07-27,yes
855,37831,508,258579.88,1992-07-27,yes
856,39939,295,207254.53,1992-07-27,yes
857,9318,1025,97959.96,1992-07-28,no
858,11684,227,206431.27,1992-07-28,yes
859,14817,166,125489.62,1992-07-28,yes
860,21313,322,80814.59,1992-07-28,no
861,23812,919,175399.65,1992-07-28,yes
862,5089,907,150275.63,1992-07-29,no
863,11782,298,176235.12,1992-07-29,no
864,16161,827,183833.55,1992-07-29,no
865,5218,562,118507.97,1992-07-30,no
866,5220,67,37417.21,1992-07-30,no
867,5699,989,294857.39,1992-07-30,yes
868,8452,976,242033.07,1992-07-30,yes
869,20932,469,292152.23,1992-07-30,yes
870,26310,644,115140.02,1992-07-30,no
871,33760,538,33090.15,1992-07-30,no
872,36864,224,232100.1,1992-07-30,yes
873,16352,157,185571.85,1992-07-31,no
874,26469,208,114698.35,1992-07-31,no
875,27616,922,202050.72,1992-07-31,yes
876,2562,58,154435.97,1992-08-01,no
877,10021,898,67912.44,1992-08-01,no
878,11808,613,53902.46,1992-08-01,no
879,18983,520,7633.17,1992-08-01,no
880,31395,850,56891.72,1992-08-01,yes
881,2247,664,13906.95,1992-08-02,no
882,4838,305,94731.23,1992-08-02,no
883,11431,7,246899.41,1992-08-02,yes
884,13988,37,93097.65,1992-08-02,no
885,20167,763,69916.82,1992-08-02,no
886,31302,886,269405.11,1992-08-02,yes
887,15617,205,42495.3,1992-08-03,no
888,33445,845,276801.29,1992-08-03,yes
889,26691,679,201638.31,1992-08-04,yes
890,37412,610,138514.93,1992-08-04,no
891,933,668,94767.82,1992-08-05,no
892,1540,100,158119.78,1992-08-05,no
893,5415,155,207736.78,1992-08-05,yes
894,8167,563,125247.14,1992-08-05,no
895,10727,347,269643.52,1992-08-05,yes
896,20992,586,109104.35,1992-08-05,no
897,22500,493,92930.96,1992-08-05,yes
898,33761,503,273554.2,1992-08-05,yes
899,36803,382,335542.83,1992-08-05,yes
900,8256,980,197851.57,1992-08-06,no
901,16423,140,113541.16,1992-08-06,no
902,18849,884,130129.65,1992-08-06,no
903,27299,878,181426.36,1992-08-06,no
904,30597,499,180117.45,1992-08-06,yes
905,4133,701,36569.28,1992-08-07,no
906,11398,412,245209.08,1992-08-07,yes
907,17889,1007,99369.15,1992-08-07,no
908,28454,400,127497.53,1992-08-07,no
909,30311,901,162557.48,1992-08-07,yes
910,15296,193,77136.72,1992-08-08,no
911,25861,619,178093.26,1992-08-08,yes
912,32327,214,234486.72,1992-08-08,yes
913,7173,109,30232.06,1992-08-09,no
914,13543,553,26524.72,1992-08-09,no
915,23776,1015,62294.94,1992-08-09,no
916,24166,185,98872.87,1992-08-09,no
917,9347,470,169945.06,1992-08-10,yes
918,18784,911,51571.01,1992-08-10,yes
919,24257,874,101932.66,1992-08-10,no
920,28516,706,74639.67,1992-08-10,no
921,38535,449,13415.65,1992-08-10,no
922,8293,776,163569.54,1992-08-11,no
923,8801,166,235797.87,1992-08-11,yes
924,23748,601,14207.77,1992-08-11,no
925,28738,154,256095.87,1992-08-11,yes
926,35299,445,196161.62,1992-08-11,yes
927,38656,46,134256.99,1992-08-11,yes
928,29376,772,145967.63,1992-08-12,no
929,13284,596,131772.82,1992-08-13,no
930,19905,241,268523.42,1992-08-13,yes
931,20002,338,54720.87,1992-08-13,no
932,23299,835,20553.26,1992-08-13,no
933,27078,763,33014.62,1992-08-13,no
934,29347,664,190187.85,1992-08-13,yes
935,39490,1007,183380.22,1992-08-13,yes
936,9250,943,77557.48,1992-08-14,yes
937,10948,469,164021.83,1992-08-14,no
938,2500,931,170380.71,1992-08-15,no
939,4294,341,323186.06,1992-08-15,yes
940,9766,164,173921.57,1992-08-15,no
941,24608,20,192803.13,1992-08-15,no
942,26339,530,92101.53,1992-08-15,yes
943,5635,481,248755.52,1992-08-16,yes
944,8454,238,159045.95,1992-08-16,no
945,19589,686,109072.14,1992-08-16,no
946,11108,830,216786.33,1992-08-17,yes
947,13601,7,199852.59,1992-08-17,no
948,36038,100,93248.28,1992-08-17,yes
949,39425,310,239395.9,1992-08-17,yes
950,39877,379,164225.52,1992-08-17,no
951,487,755,75402.35,1992-08-18,no
952,10311,37,4387.6,1992-08-18,no
953,23750,802,68136.42,1992-08-18,no
954,38884,350,190793.5,1992-08-18,no
955,3907,463,316701.1,1992-08-19,yes
956,6018,583,33162.45,1992-08-19,no
957,23841,163,69409.13,1992-08-19,yes
958,25571,598,43644.65,1992-08-19,no
959,31173,635,198729.87,1992-08-19,no
960,31297,611,270254.11,1992-08-19,yes
961,34982,964,53839.73,1992-08-19,no
962,39910,535,255811.58,1992-08-19,yes
963,20096,955,189637.35,1992-08-20,no
964,32230,134,70751.88,1992-08-20,no
965,32610,977,285221.91,1992-08-20,yes
966,1505,247,96089.0,1992-08-21,no
967,4099,113,242197.85,1992-08-21,yes
968,11875,490,88123.29,1992-08-21,yes
969,17953,668,198847.29,1992-08-21,yes
970,36101,563,87960.69,1992-08-21,yes
971,36294,496,27323.73,1992-08-21,no
972,4896,595,147621.86,1992-08-22,yes
973,25313,86,104127.32,1992-08-22,no
974,34148,836,228076.1,1992-08-22,yes
975,3361,338,79187.78,1992-08-23,no
976,17637,755,93293.57,1992-08-23,yes
977,18978,1036,118514.78,1992-08-23,no
978,21990,487,87335.5,1992-08-23,no
979,23393,341,178820.36,1992-08-23,no
980,24067,521,213398.29,1992-08-23,yes
981,24418,958,113563.92,1992-08-23,yes
982,1185,515,57432.03,1992-08-24,yes
983,8039,166,71596.69,1992-08-24,no
984,9415,736,216125.79,1992-08-24,yes
985,16452,26,165726.11,1992-08-24,yes
986,17671,604,35776.25,1992-08-24,no
987,18628,310,52563.9,1992-08-24,no
988,36709,337,264932.53,1992-08-24,yes
989,33031,428,155139.34,1992-08-25,no
990,16101,136,48132.52,1992-08-26,no
991,2497,329,189261.2,1992-08-27,no
992,20933,451,187898.03,1992-08-27,no
993,31460,428,50426.35,1992-08-27,yes
994,33347,208,123012.31,1992-08-27,yes
995,1504,13,131875.93,1992-08-28,yes
996,38949,643,211579.95,1992-08-28,yes
997,39266,979,75789.26,1992-08-28,no
998,674,232,42749.13,1992-08-29,no
999,7267,1024,270849.86,1992-08-29,yes
1000,18113,259,194403.8,1992-08-29,yes
1001,23489,1021,66027.0,1992-08-29,no
1002,23616,967,146521.3,1992-08-29,no
1003,28544,212,75353.39,1992-08-29,yes
1004,33094,119,31983.19,1992-08-29,no
1005,33186,92,212168.9,1992-08-29,yes
1006,13575,245,112957.97,1992-08-30,yes
1007,22084,689,38104.1,1992-08-30,yes
1008,22434,718,322117.05,1992-08-30,yes
1009,31232,898,103773.73,1992-08-30,yes
1010,38178,136,125822.49,1992-08-30,yes
1011,9155,250,114446.78,1992-08-31,no
1012,14439,367,3583.4,1992-08-31,no
1013,26981,517,209556.49,1992-08-31,yes
1014,6694,422,106290.91,1992-09-01,no
1015,16071,49,40558.75,1992-09-01,no
1016,19109,140,13597.5,1992-09-01,no
1017,25797,1028,152944.15,1992-09-02,no
1018,30054,98,169002.84,1992-09-02,yes
1019,37253,70,271424.54,1992-09-02,yes
1020,13345,938,122825.62,1992-09-03,no
1021,20066,481,287563.66,1992-09-03,yes
1022,20738,397,241174.45,1992-09-03,yes
1023,25666,412,89089.17,1992-09-03,no
1024,25985,328,132995.68,1992-09-03,no
1025,33702,230,184226.34,1992-09-03,no
1026,39808,949,229488.69,1992-09-03,yes
1027,4581,545,97011.82,1992-09-04,no
1028,12455,205,173334.32,1992-09-04,yes
1029,15781,290,118132.91,1992-09-04,no
1030,29441,835,181875.3,1992-09-04,yes
1031,2560,916,189843.38,1992-09-05,yes
1032,16231,736,228877.21,1992-09-05,yes
1033,39555,469,183753.46,1992-09-05,yes
1034,2147,692,111805.08,1992-09-06,no
1035,14695,985,195793.61,1992-09-06,yes
1036,16677,286,219556.11,1992-09-06,yes
1037,22182,572,72739.62,1992-09-06,yes
1038,23649,799,267066.0,1992-09-06,yes
1039,30660,427,229538.41,1992-09-06,yes
1040,34852,916,139157.17,1992-09-06,no
1041,36451,451,77044.68,1992-09-06,yes
1042,1991,130,200881.41,1992-09-07,yes
1043,34309,172,33328.77,1992-09-07,no
1044,29536,346,227978.27,1992-09-08,yes
1045,18661,997,17840.62,1992-09-09,no
1046,36743,796,120159.2,1992-09-09,no
1047,11874,337,284866.0,1992-09-10,yes
1048,17959,28,113063.71,1992-09-10,no
1049,27552,703,81749.15,1992-09-10,no
1050,31744,271,245538.98,1992-09-10,yes
1051,32804,419,110524.95,1992-09-10,no
1052,7552,574,98100.9,1992-09-11,yes
1053,9319,616,81319.35,1992-09-11,no
1054,11362,730,175766.98,1992-09-11,no
1055,12033,233,221727.2,1992-09-12,yes
1056,19653,506,227213.33,1992-09-12,yes
1057,4578,625,106746.32,1992-09-13,yes
1058,27302,488,117919.27,1992-09-13,yes
1059,37351,37,15548.99,1992-09-13,no
1060,2146,823,218003.07,1992-09-14,yes
1061,4996,931,116780.82,1992-09-14,yes
1062,32000,343,119603.48,1992-09-14,yes
1063,36130,226,178056.72,1992-09-14,yes
1064,36901,877,138543.01,1992-09-14,no
1065,21284,785,74127.42,1992-09-15,no
1066,25856,796,243118.14,1992-09-15,yes
1067,26021,595,78250.79,1992-09-15,no
1068,39045,259,179420.1,1992-09-15,no
1069,3333,640,271092.88,1992-09-16,yes
1070,12064,28,130239.33,1992-09-16,yes
1071,24263,1021,51685.63,1992-09-16,no
1072,31874,944,48232.51,1992-09-16,no
1073,32640,1021,233271.17,1992-09-16,yes
1074,3810,697,164150.78,1992-09-17,no
1075,4897,560,177025.49,1992-09-17,yes
1076,27841,394,271148.67,1992-09-17,yes
1077,31684,716,221942.26,1992-09-17,yes
1078,32994,565,137551.88,1992-09-17,yes
1079,1159,479,90263.11,1992-09-18,yes
1080,24261,127,34663.31,1992-09-18,no
1081,37156,592,47420.28,1992-09-18,no
1082,2885,43,166677.08,1992-09-19,yes
1083,33479,94,263959.6,1992-09-19,yes
1084,1956,881,130769.52,1992-09-20,yes
1085,12096,703,226990.85,1992-09-20,yes
1086,17157,241,48835.05,1992-09-20,no
1087,19680,391,171578.16,1992-09-20,yes
1088,20354,322,251366.52,1992-09-20,yes
1089,29537,556,244478.71,1992-09-20,yes
1090,33729,415,184148.29,1992-09-20,no
1091,1506,1024,275728.4,1992-09-21,yes
1092,17799,301,88741.54,1992-09-21,no
1093,33893,634,190725.29,1992-09-21,no
1094,38723,52,183881.42,1992-09-21,no
1095,39783,1040,122665.87,1992-09-21,no
1096,25123,769,44873.15,1992-09-22,no
1097,34624,443,50630.79,1992-09-22,no
1098,36229,532,231310.71,1992-09-22,yes
1099,3556,104,174998.19,1992-09-23,no
1100,20613,304,13865.18,1992-09-23,no
1101,25443,748,101074.81,1992-09-23,no
1102,30913,511,287026.16,1992-09-23,yes
1103,33249,442,185718.38,1992-09-23,yes
1104,37158,239,224585.16,1992-09-23,yes
1105,17187,230,204646.49,1992-09-24,yes
1106,19361,952,250685.51,1992-09-24,yes
1107,22055,775,86560.54,1992-09-24,yes
1108,11650,467,173138.22,1992-09-25,no
1109,13984,281,205832.6,1992-09-25,yes
1110,17925,920,25497.35,1992-09-25,no
1111,19425,865,159954.58,1992-09-25,no
1112,23648,608,229165.44,1992-09-25,yes
1113,28546,1015,132106.96,1992-09-25,yes
1114,35554,881,82859.04,1992-09-25,no
1115,19783,881,156999.52,1992-09-26,yes
1116,21792,217,29713.22,1992-09-26,no
1117,22979,1033,75206.36,1992-09-26,no
1118,30919,413,188560.46,1992-09-26,no
1119,32514,1010,72683.36,1992-09-26,no
1120,39972,302,133659.73,1992-09-26,yes
1121,3015,712,131575.03,1992-09-27,no
1122,15043,680,191234.26,1992-09-28,no
1123,22690,673,173534.35,1992-09-28,no
1124,28039,284,98311.04,1992-09-28,no
1125,30720,724,180207.63,1992-09-28,no
1126,1250,251,12993.48,1992-09-29,no
1127,34406,466,224388.89,1992-09-29,yes
1128,38436,703,131424.98,1992-09-29,no
1129,16518,523,128284.93,1992-09-30,yes
1130,22759,433,50598.05,1992-09-30,yes
1131,23876,508,88320.14,1992-09-30,no
1132,26657,59,107767.87,1992-09-30,yes
1133,27398,127,165669.38,1992-09-30,yes
1134,36998,577,151561.92,1992-09-30,yes
1135,8678,208,150863.54,1992-10-01,no
1136,18374,1010,171874.7,1992-10-01,yes
1137,18592,476,175557.95,1992-10-01,no
1138,27300,892,205182.85,1992-10-01,yes
1139,39654,914,101377.84,1992-10-01,no
1140,293,211,48211.96,1992-10-02,no
1141,929,580,153480.24,1992-10-02,no
1142,6150,622,227285.19,1992-10-02,yes
1143,10976,481,176524.75,1992-10-02,no
1144,19778,128,191667.24,1992-10-02,yes
1145,20579,214,80050.72,1992-10-02,no
1146,22980,766,128049.99,1992-10-02,no
1147,2145,934,24539.52,1992-10-03,no
1148,4261,823,98804.44,1992-10-03,no
1149,6595,617,36871.96,1992-10-03,no
1150,18596,598,227111.64,1992-10-03,yes
1151,25476,286,51822.11,1992-10-03,no
1152,20131,1025,81691.35,1992-10-04,no
1153,31266,34,115416.56,1992-10-04,yes
1154,34627,541,146360.59,1992-10-04,no
1155,5697,379,124167.87,1992-10-05,yes
1156,15651,1040,79149.2,1992-10-05,yes
1157,28740,655,133841.65,1992-10-05,no
1158,3655,341,97857.05,1992-10-06,yes
1159,29991,656,228555.03,1992-10-06,yes
1160,33058,416,19668.97,1992-10-06,no
1161,38336,355,130594.02,1992-10-06,no
1162,4067,101,205613.99,1992-10-07,yes
1163,15207,73,102460.67,1992-10-07,no
1164,16709,559,133758.78,1992-10-07,no
1165,18823,871,39546.38,1992-10-07,no
1166,33444,863,198197.97,1992-10-07,no
1167,39778,898,43871.98,1992-10-07,no
1168,481,214,152122.56,1992-10-08,yes
1169,5062,418,116832.69,1992-10-08,yes
1170,8677,334,38679.23,1992-10-08,no
1171,9509,26,180519.99,1992-10-08,no
1172,33664,772,17895.79,1992-10-08,no
1173,3232,568,83982.82,1992-10-09,no
1174,11974,955,75986.75,1992-10-09,yes
1175,32740,895,64648.1,1992-10-09,no
1176,33731,976,224560.95,1992-10-09,yes
1177,34241,697,103851.24,1992-10-09,yes
1178,2566,599,95950.22,1992-10-10,no
1179,10471,184,297908.96,1992-10-10,yes
1180,12774,776,57944.7,1992-10-10,yes
1181,13376,1021,264081.88,1992-10-10,yes
1182,28929,355,126032.37,1992-10-10,yes
1183,21058,617,70194.81,1992-10-11,no
1184,32356,280,194684.88,1992-10-11,yes
1185,5126,784,131371.93,1992-10-12,yes
1186,9473,16,233881.27,1992-10-12,yes
1187,6500,541,104535.5,1992-10-13,yes
1188,9765,808,66255.22,1992-10-13,no
1189,36390,25,189618.76,1992-10-13,yes
1190,2625,268,44352.99,1992-10-14,no
1191,22080,142,105193.22,1992-10-14,no
1192,1447,631,138736.23,1992-10-15,no
1193,20609,419,69755.95,1992-10-15,no
