o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
967,769,212404.33,1992-06-21,False
8294,7,69705.46,1992-06-21,False
33953,523,181284.21,1992-06-21,False
9120,707,138561.11,1992-06-22,False
25474,895,237410.96,1992-06-22,False
25986,145,252958.74,1992-06-23,False
24580,991,58710.5,1992-06-24,False
11044,115,83077.85,1992-06-25,False
12005,772,247420.66,1992-06-25,False
16546,148,12907.88,1992-06-25,False
19718,823,137527.25,1992-06-25,False
7873,31,243550.01,1992-06-26,False
10785,104,1024.48,1992-06-26,False
19074,1024,126631.12,1992-06-26,False
3265,367,51099,1992-06-27,False
14210,17,20707.75,1992-06-27,False
24386,602,184895.55,1992-06-27,False
3142,52,27276.82,1992-06-28,False
6695,119,332029.76,1992-06-28,False
16706,1006,298595.64,1992-06-28,False
17508,980,123754.57,1992-06-28,False
33793,1021,164631.4,1992-06-28,False
15175,745,85177.26,1992-06-29,False
24743,62,99049.5,1992-06-29,False
29191,863,287284.76,1992-06-29,False
4416,1037,99609.68,1992-06-30,False
4900,953,348094.62,1992-06-30,False
17414,118,260151.53,1992-06-30,False
21857,524,22622.69,1992-06-30,False
23685,890,327870.61,1992-06-30,False
26272,509,220363.3,1992-06-30,False
28387,314,199038.94,1992-06-30,False
29184,439,39924.41,1992-06-30,False
17826,211,142723.26,1992-07-01,False
22722,451,280739.88,1992-07-01,False
33572,73,289417.38,1992-07-02,False
4096,964,108239.45,1992-07-03,False
4103,733,55755.71,1992-07-03,False
15745,457,163622.01,1992-07-03,False
22305,791,28836.91,1992-07-03,False
23297,533,309533.28,1992-07-03,False
37313,1006,109626.4,1992-07-03,False
6119,766,60559.66,1992-07-04,False
21509,838,177370.46,1992-07-04,False
29761,299,158657.8,1992-07-04,False
29765,586,151842.24,1992-07-04,False
12674,410,103116.83,1992-07-05,False
38563,130,136677.88,1992-07-06,False
4741,889,213231.94,1992-07-07,False
5060,778,73785.5,1992-07-07,False
36898,604,143619.17,1992-07-07,False
5893,13,78250.37,1992-07-08,False
18304,997,274955.81,1992-07-08,False
21987,91,37554.39,1992-07-08,False
30436,949,176228.03,1992-07-08,False
32835,340,167687.42,1992-07-08,False
13923,700,129534.07,1992-07-09,False
2209,625,165929.6,1992-07-10,False
15431,553,243538.74,1992-07-10,False
24450,224,258416.76,1992-07-10,False
25569,229,154010.05,1992-07-10,False
28165,910,161165.51,1992-07-10,False
17797,137,100567.02,1992-07-11,False
30403,850,157311,1992-07-11,False
34822,829,201385.23,1992-07-11,False
37024,649,125631.53,1992-07-11,False
1793,124,108129.17,1992-07-12,False
14016,802,239111.05,1992-07-12,False
28228,574,80999.91,1992-07-12,False
29985,586,71092.73,1992-07-12,False
31141,164,164364.92,1992-07-12,False
31875,43,123952.77,1992-07-12,False
36833,341,144444.33,1992-07-12,False
549,770,170247.88,1992-07-13,False
4384,169,82060.57,1992-07-13,False
17735,643,199393.84,1992-07-13,False
21925,430,211693.89,1992-07-13,False
27650,181,1208.14,1992-07-13,False
34688,1016,103873.97,1992-07-13,False
5858,437,200030.09,1992-07-14,False
14215,985,55224.95,1992-07-14,False
14980,817,177358.99,1992-07-15,False
31940,1037,34390.55,1992-07-15,False
16103,550,275729.56,1992-07-16,False
9892,484,17852.05,1992-07-17,False
24613,733,225653.13,1992-07-17,False
30208,208,351138.33,1992-07-17,False
30786,478,254998.42,1992-07-17,False
33666,511,166909.92,1992-07-17,False
12423,691,99575.52,1992-07-18,False
24039,833,95607.27,1992-07-18,False
28103,446,96606.33,1992-07-18,False
38532,196,166279.03,1992-07-18,False
7524,424,164994.62,1992-07-19,False
11745,17,163409.87,1992-07-20,False
12741,943,160319.37,1992-07-20,False
14727,221,107607.22,1992-07-20,False
25825,50,201726.76,1992-07-20,False
31076,185,19664.13,1992-07-20,False
34595,1043,262332.01,1992-07-20,False
36100,604,32413.88,1992-07-20,False
5408,157,179888.99,1992-07-21,False
6182,1025,301865.95,1992-07-22,False
11396,892,89122.8,1992-07-22,False
16098,263,190574.54,1992-07-22,False
17091,736,126771.13,1992-07-22,False
17634,739,113505.21,1992-07-22,False
20807,493,122893.7,1992-07-22,False
22465,943,25454.99,1992-07-22,False
33568,590,118360.06,1992-07-22,False
15047,544,53803.83,1992-07-23,False
25252,763,30532.54,1992-07-23,False
29764,376,109879.93,1992-07-23,False
37601,739,33499.29,1992-07-23,False
17218,698,65270.66,1992-07-24,False
23974,533,189497.81,1992-07-25,False
32550,464,22941.03,1992-07-25,False
5254,773,236959.48,1992-07-26,False
27201,758,163273.8,1992-07-26,False
30727,745,224255.37,1992-07-26,False
23174,1043,214364.76,1992-07-27,False
32903,647,223432.78,1992-07-27,False
37831,508,258579.88,1992-07-27,False
39939,295,207254.53,1992-07-27,False
9318,1025,97959.96,1992-07-28,False
11684,227,206431.27,1992-07-28,False
14817,166,125489.62,1992-07-28,False
21313,322,80814.59,1992-07-28,False
23812,919,175399.65,1992-07-28,False
5089,907,150275.63,1992-07-29,False
11782,298,176235.12,1992-07-29,False
16161,827,183833.55,1992-07-29,False
5218,562,118507.97,1992-07-30,False
5220,67,37417.21,1992-07-30,False
5699,989,294857.39,1992-07-30,False
8452,976,242033.07,1992-07-30,False
20932,469,292152.23,1992-07-30,False
26310,644,115140.02,1992-07-30,False
33760,538,33090.15,1992-07-30,False
36864,224,232100.1,1992-07-30,False
16352,157,185571.85,1992-07-31,False
26469,208,114698.35,1992-07-31,False
27616,922,202050.72,1992-07-31,False
2562,58,154435.97,1992-08-01,False
10021,898,67912.44,1992-08-01,False
11808,613,53902.46,1992-08-01,False
18983,520,7633.17,1992-08-01,False
31395,850,56891.72,1992-08-01,False
2247,664,13906.95,1992-08-02,False
4838,305,94731.23,1992-08-02,False
11431,7,246899.41,1992-08-02,False
13988,37,93097.65,1992-08-02,False
20167,763,69916.82,1992-08-02,False
31302,886,269405.11,1992-08-02,False
15617,205,42495.3,1992-08-03,False
33445,845,276801.29,1992-08-03,False
26691,679,201638.31,1992-08-04,False
37412,610,138514.93,1992-08-04,False
933,668,94767.82,1992-08-05,False
1540,100,158119.78,1992-08-05,False
5415,155,207736.78,1992-08-05,False
8167,563,125247.14,1992-08-05,False
10727,347,269643.52,1992-08-05,False
20992,586,109104.35,1992-08-05,False
22500,493,92930.96,1992-08-05,False
33761,503,273554.2,1992-08-05,False
36803,382,335542.83,1992-08-05,False
8256,980,197851.57,1992-08-06,False
16423,140,113541.16,1992-08-06,False
18849,884,130129.65,1992-08-06,False
27299,878,181426.36,1992-08-06,False
30597,499,180117.45,1992-08-06,False
4133,701,36569.28,1992-08-07,False
11398,412,245209.08,1992-08-07,False
17889,1007,99369.15,1992-08-07,False
28454,400,127497.53,1992-08-07,False
30311,901,162557.48,1992-08-07,False
15296,193,77136.72,1992-08-08,False
25861,619,178093.26,1992-08-08,False
32327,214,234486.72,1992-08-08,False
7173,109,30232.06,1992-08-09,False
13543,553,26524.72,1992-08-09,False
23776,1015,62294.94,1992-08-09,False
24166,185,98872.87,1992-08-09,False
9347,470,169945.06,1992-08-10,False
18784,911,51571.01,1992-08-10,False
24257,874,101932.66,1992-08-10,False
28516,706,74639.67,1992-08-10,False
38535,449,13415.65,1992-08-10,False
8293,776,163569.54,1992-08-11,False
8801,166,235797.87,1992-08-11,False
23748,601,14207.77,1992-08-11,False
28738,154,256095.87,1992-08-11,False
35299,445,196161.62,1992-08-11,False
38656,46,134256.99,1992-08-11,False
29376,772,145967.63,1992-08-12,False
13284,596,131772.82,1992-08-13,False
19905,241,268523.42,1992-08-13,False
20002,338,54720.87,1992-08-13,False
23299,835,20553.26,1992-08-13,False
27078,763,33014.62,1992-08-13,False
29347,664,190187.85,1992-08-13,False
39490,1007,183380.22,1992-08-13,False
9250,943,77557.48,1992-08-14,False
10948,469,164021.83,1992-08-14,False
2500,931,170380.71,1992-08-15,False
4294,341,323186.06,1992-08-15,False
9766,164,173921.57,1992-08-15,False
24608,20,192803.13,1992-08-15,False
26339,530,92101.53,1992-08-15,False
5635,481,248755.52,1992-08-16,False
8454,238,159045.95,1992-08-16,False
19589,686,109072.14,1992-08-16,False
11108,830,216786.33,1992-08-17,False
13601,7,199852.59,1992-08-17,False
36038,100,93248.28,1992-08-17,False
39425,310,239395.9,1992-08-17,False
39877,379,164225.52,1992-08-17,False
487,755,75402.35,1992-08-18,False
10311,37,4387.6,1992-08-18,False
23750,802,68136.42,1992-08-18,False
38884,350,190793.5,1992-08-18,False
3907,463,316701.1,1992-08-19,False
6018,583,33162.45,1992-08-19,False
23841,163,69409.13,1992-08-19,False
25571,598,43644.65,1992-08-19,False
31173,635,198729.87,1992-08-19,False
31297,611,270254.11,1992-08-19,False
34982,964,53839.73,1992-08-19,False
39910,535,255811.58,1992-08-19,False
20096,955,189637.35,1992-08-20,False
32230,134,70751.88,1992-08-20,False
32610,977,285221.91,1992-08-20,False
1505,247,96089,1992-08-21,False
4099,113,242197.85,1992-08-21,False
11875,490,88123.29,1992-08-21,False
17953,668,198847.29,1992-08-21,False
36101,563,87960.69,1992-08-21,False
36294,496,27323.73,1992-08-21,False
4896,595,147621.86,1992-08-22,False
25313,86,104127.32,1992-08-22,False
34148,836,228076.1,1992-08-22,False
3361,338,79187.78,1992-08-23,False
17637,755,93293.57,1992-08-23,False
18978,1036,118514.78,1992-08-23,False
21990,487,87335.5,1992-08-23,False
23393,341,178820.36,1992-08-23,False
24067,521,213398.29,1992-08-23,False
24418,958,113563.92,1992-08-23,False
1185,515,57432.03,1992-08-24,False
8039,166,71596.69,1992-08-24,False
9415,736,216125.79,1992-08-24,False
16452,26,165726.11,1992-08-24,False
17671,604,35776.25,1992-08-24,False
18628,310,52563.9,1992-08-24,False
36709,337,264932.53,1992-08-24,False
33031,428,155139.34,1992-08-25,False
16101,136,48132.52,1992-08-26,False
2497,329,189261.2,1992-08-27,False
20933,451,187898.03,1992-08-27,False
31460,428,50426.35,1992-08-27,False
33347,208,123012.31,1992-08-27,False
1504,13,131875.93,1992-08-28,False
38949,643,211579.95,1992-08-28,False
39266,979,75789.26,1992-08-28,False
674,232,42749.13,1992-08-29,False
7267,1024,270849.86,1992-08-29,False
18113,259,194403.8,1992-08-29,False
23489,1021,66027,1992-08-29,False
23616,967,146521.3,1992-08-29,False
28544,212,75353.39,1992-08-29,False
33094,119,31983.19,1992-08-29,False
33186,92,212168.9,1992-08-29,False
13575,245,112957.97,1992-08-30,False
22084,689,38104.1,1992-08-30,False
22434,718,322117.05,1992-08-30,False
31232,898,103773.73,1992-08-30,False
38178,136,125822.49,1992-08-30,False
9155,250,114446.78,1992-08-31,False
14439,367,3583.4,1992-08-31,False
26981,517,209556.49,1992-08-31,False
6694,422,106290.91,1992-09-01,False
16071,49,40558.75,1992-09-01,False
19109,140,13597.5,1992-09-01,False
25797,1028,152944.15,1992-09-02,False
30054,98,169002.84,1992-09-02,False
37253,70,271424.54,1992-09-02,False
13345,938,122825.62,1992-09-03,False
20066,481,287563.66,1992-09-03,False
20738,397,241174.45,1992-09-03,False
25666,412,89089.17,1992-09-03,False
25985,328,132995.68,1992-09-03,False
33702,230,184226.34,1992-09-03,False
39808,949,229488.69,1992-09-03,False
4581,545,97011.82,1992-09-04,False
12455,205,173334.32,1992-09-04,False
15781,290,118132.91,1992-09-04,False
29441,835,181875.3,1992-09-04,False
2560,916,189843.38,1992-09-05,False
16231,736,228877.21,1992-09-05,False
39555,469,183753.46,1992-09-05,False
2147,692,111805.08,1992-09-06,False
14695,985,195793.61,1992-09-06,False
16677,286,219556.11,1992-09-06,False
22182,572,72739.62,1992-09-06,False
23649,799,267066,1992-09-06,False
30660,427,229538.41,1992-09-06,False
34852,916,139157.17,1992-09-06,False
36451,451,77044.68,1992-09-06,False
1991,130,200881.41,1992-09-07,False
34309,172,33328.77,1992-09-07,False
29536,346,227978.27,1992-09-08,False
18661,997,17840.62,1992-09-09,False
36743,796,120159.2,1992-09-09,False
11874,337,284866,1992-09-10,False
17959,28,113063.71,1992-09-10,False
27552,703,81749.15,1992-09-10,False
31744,271,245538.98,1992-09-10,False
32804,419,110524.95,1992-09-10,False
7552,574,98100.9,1992-09-11,False
9319,616,81319.35,1992-09-11,False
11362,730,175766.98,1992-09-11,False
12033,233,221727.2,1992-09-12,False
19653,506,227213.33,1992-09-12,False
4578,625,106746.32,1992-09-13,False
27302,488,117919.27,1992-09-13,False
37351,37,15548.99,1992-09-13,False
2146,823,218003.07,1992-09-14,False
4996,931,116780.82,1992-09-14,False
32000,343,119603.48,1992-09-14,False
36130,226,178056.72,1992-09-14,False
36901,877,138543.01,1992-09-14,False
21284,785,74127.42,1992-09-15,False
25856,796,243118.14,1992-09-15,False
26021,595,78250.79,1992-09-15,False
39045,259,179420.1,1992-09-15,False
3333,640,271092.88,1992-09-16,False
12064,28,130239.33,1992-09-16,False
24263,1021,51685.63,1992-09-16,False
31874,944,48232.51,1992-09-16,False
32640,1021,233271.17,1992-09-16,False
3810,697,164150.78,1992-09-17,False
4897,560,177025.49,1992-09-17,False
27841,394,271148.67,1992-09-17,False
31684,716,221942.26,1992-09-17,False
32994,565,137551.88,1992-09-17,False
1159,479,90263.11,1992-09-18,False
24261,127,34663.31,1992-09-18,False
37156,592,47420.28,1992-09-18,False
2885,43,166677.08,1992-09-19,False
33479,94,263959.6,1992-09-19,False
1956,881,130769.52,1992-09-20,False
12096,703,226990.85,1992-09-20,False
17157,241,48835.05,1992-09-20,False
19680,391,171578.16,1992-09-20,False
20354,322,251366.52,1992-09-20,False
29537,556,244478.71,1992-09-20,False
33729,415,184148.29,1992-09-20,False
1506,1024,275728.4,1992-09-21,False
17799,301,88741.54,1992-09-21,False
33893,634,190725.29,1992-09-21,False
38723,52,183881.42,1992-09-21,False
39783,1040,122665.87,1992-09-21,False
25123,769,44873.15,1992-09-22,False
34624,443,50630.79,1992-09-22,False
36229,532,231310.71,1992-09-22,False
3556,104,174998.19,1992-09-23,False
20613,304,13865.18,1992-09-23,False
25443,748,101074.81,1992-09-23,False
30913,511,287026.16,1992-09-23,False
33249,442,185718.38,1992-09-23,False
37158,239,224585.16,1992-09-23,False
17187,230,204646.49,1992-09-24,False
19361,952,250685.51,1992-09-24,False
22055,775,86560.54,1992-09-24,False
11650,467,173138.22,1992-09-25,False
13984,281,205832.6,1992-09-25,False
17925,920,25497.35,1992-09-25,False
19425,865,159954.58,1992-09-25,False
23648,608,229165.44,1992-09-25,False
28546,1015,132106.96,1992-09-25,False
35554,881,82859.04,1992-09-25,False
19783,881,156999.52,1992-09-26,False
21792,217,29713.22,1992-09-26,False
22979,1033,75206.36,1992-09-26,False
30919,413,188560.46,1992-09-26,False
32514,1010,72683.36,1992-09-26,False
39972,302,133659.73,1992-09-26,False
3015,712,131575.03,1992-09-27,False
15043,680,191234.26,1992-09-28,False
22690,673,173534.35,1992-09-28,False
28039,284,98311.04,1992-09-28,False
30720,724,180207.63,1992-09-28,False
1250,251,12993.48,1992-09-29,False
34406,466,224388.89,1992-09-29,False
38436,703,131424.98,1992-09-29,False
16518,523,128284.93,1992-09-30,False
22759,433,50598.05,1992-09-30,False
23876,508,88320.14,1992-09-30,False
26657,59,107767.87,1992-09-30,False
27398,127,165669.38,1992-09-30,False
36998,577,151561.92,1992-09-30,False
8678,208,150863.54,1992-10-01,False
18374,1010,171874.7,1992-10-01,False
18592,476,175557.95,1992-10-01,False
27300,892,205182.85,1992-10-01,False
39654,914,101377.84,1992-10-01,False
293,211,48211.96,1992-10-02,False
929,580,153480.24,1992-10-02,False
6150,622,227285.19,1992-10-02,False
10976,481,176524.75,1992-10-02,False
19778,128,191667.24,1992-10-02,False
20579,214,80050.72,1992-10-02,False
22980,766,128049.99,1992-10-02,False
2145,934,24539.52,1992-10-03,False
4261,823,98804.44,1992-10-03,False
6595,617,36871.96,1992-10-03,False
18596,598,227111.64,1992-10-03,False
25476,286,51822.11,1992-10-03,False
20131,1025,81691.35,1992-10-04,False
31266,34,115416.56,1992-10-04,False
34627,541,146360.59,1992-10-04,False
5697,379,124167.87,1992-10-05,False
15651,1040,79149.2,1992-10-05,False
28740,655,133841.65,1992-10-05,False
3655,341,97857.05,1992-10-06,False
29991,656,228555.03,1992-10-06,False
33058,416,19668.97,1992-10-06,False
38336,355,130594.02,1992-10-06,False
4067,101,205613.99,1992-10-07,False
15207,73,102460.67,1992-10-07,False
16709,559,133758.78,1992-10-07,False
18823,871,39546.38,1992-10-07,False
33444,863,198197.97,1992-10-07,False
39778,898,43871.98,1992-10-07,False
481,214,152122.56,1992-10-08,False
5062,418,116832.69,1992-10-08,False
8677,334,38679.23,1992-10-08,False
9509,26,180519.99,1992-10-08,False
33664,772,17895.79,1992-10-08,False
3232,568,83982.82,1992-10-09,False
11974,955,75986.75,1992-10-09,False
32740,895,64648.1,1992-10-09,False
33731,976,224560.95,1992-10-09,False
34241,697,103851.24,1992-10-09,False
2566,599,95950.22,1992-10-10,False
10471,184,297908.96,1992-10-10,False
12774,776,57944.7,1992-10-10,False
13376,1021,264081.88,1992-10-10,False
28929,355,126032.37,1992-10-10,False
21058,617,70194.81,1992-10-11,False
32356,280,194684.88,1992-10-11,False
5126,784,131371.93,1992-10-12,False
9473,16,233881.27,1992-10-12,False
6500,541,104535.5,1992-10-13,False
9765,808,66255.22,1992-10-13,False
36390,25,189618.76,1992-10-13,False
2625,268,44352.99,1992-10-14,False
22080,142,105193.22,1992-10-14,False
1447,631,138736.23,1992-10-15,False
20609,419,69755.95,1992-10-15,False
25473,520,86458.27,1992-10-15,False
26753,586,89822.51,1992-10-15,False
32165,793,163883.34,1992-10-15,False
15715,722,219933.41,1992-10-16,False
21665,865,83302.35,1992-10-16,False
25152,616,157878.48,1992-10-16,False
34626,280,192975.3,1992-10-16,False
11681,601,220818.2,1992-10-17,False
14630,194,129137.7,1992-10-17,False
26084,1042,75357.52,1992-10-17,False
34372,976,57691.23,1992-10-17,False
36034,568,44942.92,1992-10-17,False
20768,766,113019.73,1992-10-18,False
34182,46,71329.81,1992-10-18,False
35713,406,9191.47,1992-10-18,False
8231,632,148983.05,1992-10-19,False
12356,460,141006.45,1992-10-19,False
13766,971,38456.16,1992-10-19,False
19782,101,151897.39,1992-10-19,False
30401,649,22828.18,1992-10-19,False
33924,682,184860.43,1992-10-19,False
35298,946,71716.3,1992-10-19,False
7008,946,48088.46,1992-10-20,False
16930,913,38326.87,1992-10-20,False
19777,884,106444.52,1992-10-20,False
27750,689,136315.31,1992-10-20,False
31782,631,56479.06,1992-10-20,False
33477,935,109650.73,1992-10-20,False
164,7,263774.45,1992-10-21,False
612,571,182630.62,1992-10-21,False
9408,128,8073.95,1992-10-21,False
27780,299,89445.06,1992-10-21,False
2275,1039,48826.92,1992-10-22,False
8065,799,172400.11,1992-10-22,False
11168,1009,101776.31,1992-10-22,False
30788,685,186223.47,1992-10-22,False
2019,940,49894.75,1992-10-23,False
7872,607,124175.91,1992-10-23,False
13316,922,41465.57,1992-10-23,False
18407,641,38772.72,1992-10-23,False
31845,106,55575.21,1992-10-23,False
2630,589,138248.32,1992-10-24,False
3559,739,47433.07,1992-10-24,False
14372,367,132105.91,1992-10-24,False
17798,1003,158298.02,1992-10-24,False
35712,467,167310.24,1992-10-24,False
2308,169,87224.14,1992-10-25,False
5378,289,117681.11,1992-10-25,False
20001,442,59744.35,1992-10-25,False
