,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
630,53795,2488,180615.35,1992-01-31,no
631,57346,5093,72446.28,1992-01-31,no
632,89505,1438,18702.82,1992-01-31,no
633,92709,1573,100377.45,1992-01-31,no
634,95010,2056,184304.76,1992-01-31,no
635,103777,598,63471.59,1992-01-31,no
636,109541,1168,163945.54,1992-01-31,no
637,111234,4033,218971.76,1992-01-31,yes
638,116643,2141,251443.11,1992-01-31,yes
639,121381,2119,229095.97,1992-01-31,yes
640,129029,1396,301718.03,1992-01-31,yes
641,131715,2686,201221.84,1992-01-31,yes
642,132162,3395,160055.75,1992-01-31,no
643,136133,5056,192950.8,1992-01-31,no
644,137348,3709,129992.36,1992-01-31,no
645,142823,727,35830.82,1992-01-31,no
646,165600,5026,237770.0,1992-01-31,yes
647,173664,3469,49036.7,1992-01-31,no
648,179904,1415,121837.38,1992-01-31,no
649,196451,3961,126567.38,1992-01-31,no
650,12644,3937,148605.97,1992-02-01,no
651,20256,1660,42596.75,1992-02-01,no
652,30113,389,25250.99,1992-02-01,no
653,41312,3413,238927.39,1992-02-01,yes
654,50468,1856,78544.77,1992-02-01,no
655,54020,988,104539.39,1992-02-01,no
656,57280,4432,151408.37,1992-02-01,no
657,64644,4151,265826.75,1992-02-01,yes
658,64901,1679,296860.9,1992-02-01,yes
659,65025,1438,158108.87,1992-02-01,no
660,88806,1957,152589.92,1992-02-01,no
661,103207,1669,431515.67,1992-02-01,yes
662,113153,748,236667.83,1992-02-01,yes
663,116006,28,110509.15,1992-02-01,no
664,132289,1565,129523.22,1992-02-01,no
665,132576,2656,300229.46,1992-02-01,yes
666,136739,856,181121.3,1992-02-01,no
667,140513,176,28361.51,1992-02-01,no
668,159330,1597,205768.94,1992-02-01,yes
669,161317,3124,232536.91,1992-02-01,yes
670,162946,3469,220593.09,1992-02-01,yes
671,163748,2194,80761.77,1992-02-01,no
672,178054,1237,239087.01,1992-02-01,yes
673,183714,2149,109487.5,1992-02-01,no
674,188066,2959,63225.82,1992-02-01,no
675,6757,3235,344289.72,1992-02-02,yes
676,20417,3370,66368.3,1992-02-02,no
677,34470,835,137447.99,1992-02-02,no
678,46788,3047,94576.29,1992-02-02,no
679,50148,4054,183899.56,1992-02-02,yes
680,58113,1259,180360.92,1992-02-02,no
681,64160,658,250474.32,1992-02-02,yes
682,65314,2915,228397.02,1992-02-02,yes
683,66119,1250,101843.89,1992-02-02,no
684,75458,4963,49923.65,1992-02-02,no
685,81986,4804,78402.47,1992-02-02,no
686,98884,2413,62463.16,1992-02-02,no
687,102597,187,284879.87,1992-02-02,yes
688,108098,1036,146037.74,1992-02-02,no
689,110150,2354,211967.19,1992-02-02,yes
690,125382,1544,109087.27,1992-02-02,no
691,129380,1874,30412.61,1992-02-02,no
692,131138,2257,219517.48,1992-02-02,yes
693,170370,1846,77736.85,1992-02-02,no
694,171296,4759,75700.75,1992-02-02,no
695,172071,4049,16998.45,1992-02-02,no
696,178465,2561,51037.7,1992-02-02,no
697,188359,2633,103831.41,1992-02-02,no
698,8832,1733,115372.31,1992-02-03,no
699,15943,637,57268.03,1992-02-03,no
700,22916,1558,15207.91,1992-02-03,no
701,32513,2818,120539.13,1992-02-03,no
702,34912,5003,28675.62,1992-02-03,yes
703,39813,3808,61264.63,1992-02-03,no
704,41345,4435,210382.32,1992-02-03,yes
705,57539,3799,62191.67,1992-02-03,no
706,77441,3550,156297.91,1992-02-03,yes
707,92000,3688,90556.71,1992-02-03,no
708,119458,2684,69581.72,1992-02-03,no
709,125127,4654,32235.49,1992-02-03,no
710,128103,3664,2839.02,1992-02-03,no
711,135333,1348,138408.4,1992-02-03,no
712,139970,1258,269129.56,1992-02-03,yes
713,166918,592,54723.94,1992-02-03,no
714,178439,2948,196278.76,1992-02-03,no
715,185281,338,218291.24,1992-02-03,yes
716,187236,4136,1027.97,1992-02-03,no
717,196519,1706,39728.07,1992-02-03,no
718,198663,3583,36406.98,1992-02-03,no
719,8067,164,116451.67,1992-02-04,no
720,60288,4399,163836.84,1992-02-04,no
721,60642,1244,89489.39,1992-02-04,no
722,60996,1691,140923.71,1992-02-04,no
723,62594,4432,291320.39,1992-02-04,yes
724,70626,628,80144.76,1992-02-04,no
725,85056,997,276369.75,1992-02-04,yes
726,85603,4348,250575.02,1992-02-04,yes
727,97059,884,88236.72,1992-02-04,no
728,103008,2999,68306.85,1992-02-04,no
729,122179,2231,320950.72,1992-02-04,yes
730,141156,4690,149001.52,1992-02-04,no
731,153639,1774,56208.67,1992-02-04,no
732,154146,2776,164001.0,1992-02-04,no
733,162150,3265,33177.01,1992-02-04,no
734,164868,4220,59751.32,1992-02-04,no
735,166755,3872,147770.9,1992-02-04,no
736,169762,4409,5269.14,1992-02-04,no
737,185668,2249,140894.74,1992-02-04,no
738,7072,3757,75105.35,1992-02-05,no
739,16996,3883,125795.65,1992-02-05,no
740,38597,1414,162521.64,1992-02-05,no
741,40100,3604,198765.71,1992-02-05,yes
742,66149,1378,99561.18,1992-02-05,no
743,76771,508,56758.14,1992-02-05,no
744,103845,3062,39153.37,1992-02-05,no
745,108997,482,181651.91,1992-02-05,yes
746,117698,2165,8074.03,1992-02-05,no
747,136067,4562,124733.54,1992-02-05,yes
748,136320,1306,2156.37,1992-02-05,no
749,144864,4621,97007.83,1992-02-05,no
750,145671,4484,203243.36,1992-02-05,yes
751,178886,2785,215608.43,1992-02-05,yes
752,183909,3538,135974.31,1992-02-05,yes
753,184994,188,178317.17,1992-02-05,no
754,16548,34,139369.3,1992-02-06,no
755,17635,2087,259539.76,1992-02-06,yes
756,21537,2914,64443.74,1992-02-06,no
757,34083,3013,231775.88,1992-02-06,yes
758,40098,814,208498.99,1992-02-06,yes
759,44608,812,277490.98,1992-02-06,yes
760,50567,2939,157283.76,1992-02-06,no
761,56422,385,168088.52,1992-02-06,no
762,60967,1405,150077.49,1992-02-06,no
763,67366,4630,108039.1,1992-02-06,no
764,86148,454,292369.67,1992-02-06,yes
765,86656,1876,289996.29,1992-02-06,yes
766,92324,3163,191032.53,1992-02-06,no
767,103238,3526,150468.4,1992-02-06,yes
768,116518,1489,37574.0,1992-02-06,no
769,124901,752,197720.06,1992-02-06,no
770,172577,436,19257.25,1992-02-06,no
771,175618,251,40205.94,1992-02-06,yes
772,2755,4001,152709.39,1992-02-07,no
773,16866,4021,72242.29,1992-02-07,no
774,24448,4648,207480.02,1992-02-07,yes
775,31525,812,4903.0,1992-02-07,no
776,33603,131,40739.7,1992-02-07,no
777,37444,2884,83884.24,1992-02-07,no
778,48102,3640,57076.33,1992-02-07,no
779,50240,2000,18019.36,1992-02-07,yes
780,58978,4141,182139.87,1992-02-07,no
781,66246,1159,141108.44,1992-02-07,no
782,73219,181,187017.08,1992-02-07,yes
783,80097,1163,197813.45,1992-02-07,no
784,84868,505,215385.57,1992-02-07,yes
785,99875,1166,70870.3,1992-02-07,no
786,100003,3595,77066.97,1992-02-07,no
787,105921,2596,223610.33,1992-02-07,yes
788,107204,2167,96050.32,1992-02-07,no
789,117248,3032,26102.93,1992-02-07,no
790,139936,349,43147.09,1992-02-07,no
791,151266,3830,114008.63,1992-02-07,no
792,179653,4561,78763.28,1992-02-07,no
793,8224,125,86106.33,1992-02-08,no
794,11683,710,195730.3,1992-02-08,no
795,16580,808,264388.77,1992-02-08,yes
796,27909,1300,174604.06,1992-02-08,no
797,28390,3553,142785.59,1992-02-08,no
798,34117,4279,265787.8,1992-02-08,yes
799,50822,4819,263648.67,1992-02-08,yes
800,51397,4822,29850.01,1992-02-08,no
801,69734,1744,66363.56,1992-02-08,no
802,90023,1363,140807.16,1992-02-08,no
803,90368,70,121122.64,1992-02-08,no
804,94823,2677,97554.58,1992-02-08,no
805,106695,3019,48945.61,1992-02-08,no
806,138496,2749,26080.47,1992-02-08,no
807,145474,1993,84117.46,1992-02-08,no
808,149732,982,16787.73,1992-02-08,no
809,151873,586,274904.81,1992-02-08,yes
810,159398,3748,247623.18,1992-02-08,yes
811,196294,718,61264.13,1992-02-08,no
812,196998,3700,119571.07,1992-02-08,no
813,23140,1438,309150.83,1992-02-09,yes
814,27109,1045,65524.45,1992-02-09,no
815,27557,643,235528.75,1992-02-09,yes
816,28198,581,171049.83,1992-02-09,no
817,37763,4963,156622.87,1992-02-09,yes
818,43906,2899,149952.67,1992-02-09,yes
819,74279,2269,28424.13,1992-02-09,no
820,86976,2399,348508.92,1992-02-09,yes
821,94245,4688,138383.17,1992-02-09,no
822,103937,104,316365.6,1992-02-09,yes
823,105795,496,98850.24,1992-02-09,no
824,113125,2302,63482.45,1992-02-09,no
825,119459,4858,156631.12,1992-02-09,no
826,128900,4075,213399.37,1992-02-09,yes
827,132449,103,170748.57,1992-02-09,no
828,141955,1528,58861.73,1992-02-09,no
829,145604,4009,127827.72,1992-02-09,no
830,171906,2236,154536.46,1992-02-09,no
831,172770,3640,34358.27,1992-02-09,no
832,180485,1795,84533.69,1992-02-09,no
833,191584,3073,84451.39,1992-02-09,no
834,198023,922,278918.08,1992-02-09,yes
835,4162,719,88824.14,1992-02-10,no
836,11239,1612,262803.82,1992-02-10,yes
837,29507,899,177874.38,1992-02-10,no
838,51111,835,74547.87,1992-02-10,yes
839,52544,3781,112842.59,1992-02-10,no
840,65155,1507,6845.33,1992-02-10,no
841,107717,2375,59738.78,1992-02-10,no
842,110913,724,125151.73,1992-02-10,no
843,133927,500,66630.89,1992-02-10,no
844,139236,3142,128446.43,1992-02-10,no
845,152451,3977,336496.61,1992-02-10,yes
846,172517,1376,109249.6,1992-02-10,no
847,188419,2162,336238.59,1992-02-10,yes
848,197190,2977,237111.67,1992-02-10,yes
849,198822,235,113453.5,1992-02-10,no
850,10917,851,122570.25,1992-02-11,no
851,30599,1753,51394.44,1992-02-11,no
852,33414,4354,120790.9,1992-02-11,no
853,35492,4205,191351.86,1992-02-11,yes
854,43744,2398,19381.68,1992-02-11,no
855,48967,2437,28560.66,1992-02-11,no
856,50784,4180,22779.39,1992-02-11,no
857,68355,2456,67160.9,1992-02-11,no
858,90311,1948,211151.0,1992-02-11,yes
859,94343,4852,182822.37,1992-02-11,no
860,108832,2599,190735.67,1992-02-11,no
861,111879,1282,86194.71,1992-02-11,no
862,121985,361,922.07,1992-02-11,no
863,131362,671,205445.12,1992-02-11,yes
864,134278,3314,129849.1,1992-02-11,no
865,148290,4207,155209.05,1992-02-11,no
866,152519,1198,218640.7,1992-02-11,yes
867,162789,1790,3381.95,1992-02-11,no
868,164737,4120,34936.58,1992-02-11,no
869,193799,2260,120192.43,1992-02-11,no
870,195491,4619,258507.67,1992-02-11,yes
871,8007,805,258909.17,1992-02-12,yes
872,13157,2231,341872.2,1992-02-12,yes
873,14625,3652,3413.48,1992-02-12,no
874,17093,784,165498.45,1992-02-12,no
875,18500,298,133447.36,1992-02-12,no
876,54981,2305,107317.53,1992-02-12,no
877,56514,2224,213236.18,1992-02-12,yes
878,66980,3418,197918.48,1992-02-12,no
879,78437,3607,69790.44,1992-02-12,no
880,97058,1171,270860.94,1992-02-12,yes
881,110628,1660,174296.16,1992-02-12,yes
882,120481,2957,166018.75,1992-02-12,no
883,145797,1267,115299.78,1992-02-12,no
884,157125,943,270948.66,1992-02-12,yes
885,161633,2404,141293.52,1992-02-12,no
886,169191,2527,169674.27,1992-02-12,no
887,191681,4249,28414.65,1992-02-12,no
888,4199,137,40147.21,1992-02-13,no
889,10593,3817,163532.05,1992-02-13,no
890,14272,4579,71484.71,1992-02-13,no
891,26151,4378,195620.23,1992-02-13,yes
892,38661,5099,243373.06,1992-02-13,yes
893,72548,5036,165238.04,1992-02-13,no
894,76195,1280,28811.41,1992-02-13,no
895,90400,4280,108649.85,1992-02-13,no
896,117031,3112,176714.84,1992-02-13,no
897,120133,4021,180226.5,1992-02-13,yes
898,121858,4769,33615.39,1992-02-13,no
899,125793,2219,52986.66,1992-02-13,no
900,137795,952,110128.95,1992-02-13,yes
901,142181,1033,187530.92,1992-02-13,no
902,153061,406,231390.21,1992-02-13,yes
903,153317,1246,121896.09,1992-02-13,yes
904,157541,4564,149293.61,1992-02-13,no
905,169026,4609,159847.76,1992-02-13,no
906,174083,3271,152181.82,1992-02-13,yes
907,184103,3382,23068.13,1992-02-13,no
908,189766,5038,65287.0,1992-02-13,no
909,194182,2197,343658.04,1992-02-13,yes
910,8772,962,10719.59,1992-02-14,no
911,13700,3613,26862.07,1992-02-14,no
912,31168,3427,172243.7,1992-02-14,no
913,33184,2719,85719.87,1992-02-14,no
914,33507,520,187776.49,1992-02-14,no
915,34211,3281,154222.23,1992-02-14,no
916,38500,3362,79475.69,1992-02-14,no
917,40772,1225,178092.29,1992-02-14,no
918,58019,4309,30745.0,1992-02-14,no
919,62528,1874,119428.65,1992-02-14,no
920,63203,2773,11276.71,1992-02-14,no
921,68036,722,14338.01,1992-02-14,no
922,78438,4027,124562.04,1992-02-14,no
923,86918,2077,283429.79,1992-02-14,yes
924,94629,2284,238712.53,1992-02-14,yes
925,97218,5029,90544.15,1992-02-14,no
926,97536,2470,43138.93,1992-02-14,no
927,99204,3008,168108.88,1992-02-14,no
928,99940,2374,253664.24,1992-02-14,yes
929,128198,1282,239734.89,1992-02-14,yes
930,141793,424,193338.11,1992-02-14,no
931,148576,2066,183661.1,1992-02-14,no
932,152935,4642,72693.14,1992-02-14,no
933,160417,571,84079.32,1992-02-14,no
934,169895,2644,360258.26,1992-02-14,yes
935,187394,4265,182249.57,1992-02-14,no
936,197734,1696,31348.5,1992-02-14,yes
937,1154,1195,234192.52,1992-02-15,yes
938,1537,3656,133091.21,1992-02-15,no
939,11267,1862,61915.42,1992-02-15,no
940,20962,1555,224817.71,1992-02-15,yes
941,43203,4084,177964.0,1992-02-15,yes
942,54053,2332,302566.92,1992-02-15,yes
943,55717,3776,24176.09,1992-02-15,no
944,103109,1693,83336.8,1992-02-15,no
945,115202,2927,50610.77,1992-02-15,no
946,122245,1786,103804.27,1992-02-15,no
947,122656,3166,181502.11,1992-02-15,no
948,125475,298,62118.7,1992-02-15,no
949,129895,1072,41164.75,1992-02-15,no
950,136935,505,216663.95,1992-02-15,yes
951,146976,1526,86965.16,1992-02-15,no
952,166052,2494,325358.94,1992-02-15,yes
953,166435,2087,305566.26,1992-02-15,yes
954,175013,931,120063.84,1992-02-15,no
955,189251,4705,45027.82,1992-02-15,no
956,190658,3233,218616.16,1992-02-15,yes
957,194469,3629,151614.75,1992-02-15,no
958,7587,770,24608.62,1992-02-16,no
959,29473,4993,223438.4,1992-02-16,yes
960,32292,1937,262108.47,1992-02-16,yes
961,35846,680,62011.18,1992-02-16,no
962,38052,2044,41726.08,1992-02-16,no
963,54371,2245,101718.35,1992-02-16,no
964,65925,1603,144451.48,1992-02-16,no
965,70566,4162,38718.27,1992-02-16,no
966,73316,4777,45979.94,1992-02-16,no
967,84963,3046,149471.6,1992-02-16,no
968,96673,4477,15609.54,1992-02-16,no
969,116128,2764,349216.31,1992-02-16,yes
970,127205,4142,57024.25,1992-02-16,no
971,136386,2458,244845.57,1992-02-16,yes
972,145029,886,179579.91,1992-02-16,no
973,146532,1334,85013.17,1992-02-16,no
974,160002,2020,110683.13,1992-02-16,no
975,162368,508,224711.35,1992-02-16,yes
976,163267,331,230889.65,1992-02-16,yes
977,163649,398,100625.61,1992-02-16,no
978,175875,3245,118801.4,1992-02-16,no
979,182944,814,337969.04,1992-02-16,yes
980,188547,28,227693.77,1992-02-16,yes
981,191555,2707,132945.7,1992-02-16,yes
982,14212,2740,191161.92,1992-02-17,no
983,17607,3529,67263.6,1992-02-17,no
984,24487,2824,80893.43,1992-02-17,no
985,25570,1327,91915.11,1992-02-17,no
986,30694,413,17293.41,1992-02-17,no
987,31106,2203,216700.32,1992-02-17,yes
988,46017,1109,166432.15,1992-02-17,no
989,53159,4444,173836.27,1992-02-17,no
990,56354,4261,45189.68,1992-02-17,no
991,61957,3064,187878.98,1992-02-17,no
992,80929,3907,39410.0,1992-02-17,no
993,87527,2995,157389.14,1992-02-17,yes
994,95329,4706,325585.95,1992-02-17,yes
995,102918,3820,199963.86,1992-02-17,no
996,113504,1534,9562.32,1992-02-17,no
997,135781,4037,27834.81,1992-02-17,no
998,140423,3307,190291.86,1992-02-17,no
999,142624,4598,27651.86,1992-02-17,no
1000,174789,3376,302448.04,1992-02-17,yes
1001,183075,2765,72035.39,1992-02-17,no
1002,183911,5029,75394.69,1992-02-17,no
1003,189539,2797,180109.3,1992-02-17,yes
1004,198470,1060,165689.81,1992-02-17,no
1005,801,4006,168079.11,1992-02-18,no
1006,4391,1286,56241.34,1992-02-18,no
1007,14240,2341,262954.53,1992-02-18,yes
1008,24775,2059,80141.96,1992-02-18,yes
1009,40065,1144,246100.71,1992-02-18,yes
1010,40067,4966,131411.85,1992-02-18,no
1011,40673,1105,223934.25,1992-02-18,yes
1012,41830,4426,146302.78,1992-02-18,no
1013,57668,1463,73912.69,1992-02-18,no
1014,60993,1795,181466.73,1992-02-18,yes
1015,70499,3971,100203.08,1992-02-18,no
1016,75143,1597,82876.71,1992-02-18,no
1017,112867,586,242198.74,1992-02-18,yes
1018,112896,169,1790.76,1992-02-18,no
1019,115077,1064,218956.61,1992-02-18,yes
1020,123554,1285,11543.32,1992-02-18,no
1021,138469,4976,255122.77,1992-02-18,yes
1022,145830,3908,57142.04,1992-02-18,no
1023,145953,2137,186021.2,1992-02-18,no
1024,158880,535,271005.74,1992-02-18,yes
1025,159364,1516,136605.52,1992-02-18,no
1026,166274,1318,201445.68,1992-02-18,yes
1027,170950,3304,55763.03,1992-02-18,no
1028,171011,3382,101111.16,1992-02-18,no
1029,186436,3274,267383.8,1992-02-18,yes
1030,186629,2147,10818.66,1992-02-18,no
1031,188263,469,111366.78,1992-02-18,no
1032,198693,3892,193506.84,1992-02-18,no
1033,4035,3955,25997.51,1992-02-19,no
1034,7299,4655,92254.55,1992-02-19,no
1035,12418,4420,152692.23,1992-02-19,no
1036,32192,1135,182229.13,1992-02-19,no
1037,37123,106,128421.88,1992-02-19,no
1038,37445,1600,140890.81,1992-02-19,no
1039,42115,1099,235829.71,1992-02-19,yes
1040,42624,386,200188.23,1992-02-19,yes
1041,42789,3070,31691.35,1992-02-19,no
1042,52003,3616,42253.66,1992-02-19,no
1043,59236,3151,35557.48,1992-02-19,no
1044,92677,3463,189837.76,1992-02-19,no
1045,105765,4489,165499.85,1992-02-19,no
1046,111265,1985,231547.69,1992-02-19,yes
1047,125796,2939,231654.6,1992-02-19,yes
1048,126178,797,180363.01,1992-02-19,no
1049,126790,4568,228878.47,1992-02-19,yes
1050,132291,4919,213612.05,1992-02-19,yes
1051,136070,797,77461.15,1992-02-19,yes
1052,138784,2380,191804.97,1992-02-19,no
1053,140770,4477,119247.84,1992-02-19,no
1054,141829,3352,24909.49,1992-02-19,no
1055,150181,2884,241177.13,1992-02-19,yes
1056,150757,4111,226987.69,1992-02-19,yes
1057,151011,4184,68053.01,1992-02-19,no
1058,158437,1531,162899.27,1992-02-19,no
1059,158881,970,218813.9,1992-02-19,yes
1060,159684,259,38430.05,1992-02-19,no
1061,162340,1004,176209.58,1992-02-19,no
1062,172417,2410,276098.48,1992-02-19,yes
1063,174726,3187,121894.39,1992-02-19,no
1064,186017,3385,185535.11,1992-02-19,no
1065,191013,985,262690.91,1992-02-19,yes
1066,1057,2578,155132.11,1992-02-20,no
1067,5860,427,16051.27,1992-02-20,no
1068,12711,286,120753.92,1992-02-20,no
1069,26309,4646,251283.61,1992-02-20,yes
1070,35905,4088,203096.56,1992-02-20,yes
1071,39075,4568,182100.7,1992-02-20,no
1072,61573,4411,186506.33,1992-02-20,no
1073,62085,3388,239351.87,1992-02-20,yes
1074,70023,3004,128434.95,1992-02-20,yes
1075,72230,1279,1597.11,1992-02-20,no
1076,80646,4588,116582.28,1992-02-20,no
1077,93058,2905,163804.84,1992-02-20,no
1078,93378,2290,151019.19,1992-02-20,no
1079,112737,1949,181462.37,1992-02-20,no
1080,118085,2569,154293.12,1992-02-20,no
1081,147072,2584,208876.38,1992-02-20,yes
1082,152960,2525,46697.9,1992-02-20,no
1083,184101,5044,131047.83,1992-02-20,yes
1084,199075,2413,62045.2,1992-02-20,no
1085,6,1892,57947.03,1992-02-21,no
1086,20803,172,86237.6,1992-02-21,no
1087,25255,1664,161410.83,1992-02-21,no
1088,44035,3989,30854.49,1992-02-21,no
1089,62627,58,32203.78,1992-02-21,no
1090,64453,1807,236650.65,1992-02-21,yes
1091,71781,4594,116872.03,1992-02-21,yes
1092,74690,3331,228031.19,1992-02-21,yes
1093,74951,4390,97163.0,1992-02-21,no
1094,75360,2579,251901.46,1992-02-21,yes
1095,87168,4939,75874.47,1992-02-21,no
1096,89222,310,198237.25,1992-02-21,no
1097,89921,1262,119578.76,1992-02-21,no
1098,108641,2096,61239.78,1992-02-21,no
1099,110951,3937,125065.92,1992-02-21,yes
1100,116548,4861,90439.16,1992-02-21,no
1101,130019,995,215952.96,1992-02-21,yes
1102,130916,1001,219533.28,1992-02-21,yes
1103,133792,2314,47233.93,1992-02-21,no
1104,140103,887,214553.07,1992-02-21,yes
1105,156035,2230,260454.58,1992-02-21,yes
1106,176229,2983,114075.48,1992-02-21,no
1107,179910,3203,39160.45,1992-02-21,no
1108,183044,3320,36623.79,1992-02-21,no
1109,190401,2945,112181.89,1992-02-21,no
1110,192512,2714,293785.63,1992-02-21,yes
1111,421,1333,1498.98,1992-02-22,no
1112,17285,1961,102405.16,1992-02-22,no
1113,17602,1303,16371.55,1992-02-22,no
1114,46466,1948,217337.83,1992-02-22,yes
1115,54690,2698,241091.61,1992-02-22,yes
1116,58562,4667,212409.35,1992-02-22,yes
1117,61861,2807,96546.55,1992-02-22,no
1118,99809,1082,221352.51,1992-02-22,yes
1119,110535,457,229597.77,1992-02-22,yes
1120,116257,4939,295640.25,1992-02-22,yes
1121,119841,3466,50589.66,1992-02-22,no
1122,129761,1352,11007.26,1992-02-22,no
1123,144259,1393,75809.64,1992-02-22,no
1124,177221,2857,28278.1,1992-02-22,no
1125,177863,3310,111280.34,1992-02-22,no
1126,187461,3619,278915.84,1992-02-22,yes
1127,193862,3953,134320.19,1992-02-22,no
1128,198403,1229,55274.55,1992-02-22,no
1129,199200,2897,61607.8,1992-02-22,no
1130,37797,4210,156096.15,1992-02-23,no
1131,57541,2146,29832.71,1992-02-23,no
1132,61665,2308,254841.61,1992-02-23,yes
1133,73830,4141,84576.35,1992-02-23,yes
1134,74886,728,246344.87,1992-02-23,yes
1135,77990,4669,144329.75,1992-02-23,no
1136,79237,2654,174076.09,1992-02-23,no
1137,80102,484,72537.62,1992-02-23,no
1138,98789,1567,49561.36,1992-02-23,no
1139,105346,1097,213498.68,1992-02-23,yes
1140,114055,4679,30394.66,1992-02-23,no
1141,114246,3046,25574.67,1992-02-23,no
1142,115845,1672,17969.19,1992-02-23,no
1143,118688,3121,41427.14,1992-02-23,no
1144,128068,1339,106074.89,1992-02-23,no
1145,150816,148,242964.9,1992-02-23,yes
1146,191936,916,239601.91,1992-02-23,yes
1147,192549,3538,236533.47,1992-02-23,yes
1148,193062,1979,108044.98,1992-02-23,no
1149,193793,1270,85799.76,1992-02-23,no
