,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
628,388225,3472,256069.72,1992-01-15,yes
629,388802,4732,32011.59,1992-01-15,no
630,393443,3064,109377.8,1992-01-15,no
631,394407,3284,86636.67,1992-01-15,no
632,395584,6419,50632.44,1992-01-15,no
633,2210,2128,36165.2,1992-01-16,no
634,13027,6397,184050.08,1992-01-16,no
635,16807,4219,157254.81,1992-01-16,no
636,24864,2671,156031.03,1992-01-16,no
637,25351,10028,35058.12,1992-01-16,no
638,26883,9902,45195.72,1992-01-16,no
639,56007,9511,8677.46,1992-01-16,no
640,60101,2203,214921.88,1992-01-16,yes
641,60292,9820,114466.72,1992-01-16,no
642,69796,3274,164039.15,1992-01-16,no
643,75655,7787,168885.19,1992-01-16,no
644,97602,8803,50882.36,1992-01-16,no
645,109825,4867,94614.32,1992-01-16,no
646,144454,8357,247140.95,1992-01-16,yes
647,155908,5404,58730.79,1992-01-16,no
648,156418,9631,206060.93,1992-01-16,yes
649,160321,2789,116712.99,1992-01-16,no
650,176454,2456,140128.25,1992-01-16,no
651,209729,8749,291177.78,1992-01-16,yes
652,212867,7984,227063.23,1992-01-16,yes
653,216134,8749,138714.14,1992-01-16,no
654,232098,1265,39870.85,1992-01-16,no
655,234627,4400,162784.84,1992-01-16,no
656,240099,5875,98746.34,1992-01-16,no
657,249058,6712,92278.64,1992-01-16,no
658,255239,661,141651.43,1992-01-16,no
659,269191,4169,30069.24,1992-01-16,no
660,269824,6580,39567.13,1992-01-16,no
661,274851,1886,264255.86,1992-01-16,yes
662,276354,6676,7301.28,1992-01-16,no
663,308902,9748,123388.2,1992-01-16,yes
664,311328,7841,220692.73,1992-01-16,yes
665,325027,2716,97345.88,1992-01-16,no
666,333793,5368,106157.76,1992-01-16,no
667,354119,6167,294050.18,1992-01-16,yes
668,355587,3020,100332.97,1992-01-16,no
669,380771,1801,17645.37,1992-01-16,no
670,387651,9754,349894.33,1992-01-16,yes
671,396327,4861,223022.26,1992-01-16,yes
672,398787,8137,266841.97,1992-01-16,yes
673,3685,1057,242134.66,1992-01-17,yes
674,9632,9569,132794.62,1992-01-17,no
675,23268,4027,96587.28,1992-01-17,no
676,29090,6853,192890.43,1992-01-17,no
677,29573,1714,49682.88,1992-01-17,no
678,29888,8710,184507.63,1992-01-17,yes
679,33410,8629,125757.56,1992-01-17,no
680,46563,1882,83136.97,1992-01-17,no
681,65991,487,83381.14,1992-01-17,no
682,83782,4693,196677.98,1992-01-17,no
683,99648,3730,165490.44,1992-01-17,no
684,105088,5579,238920.73,1992-01-17,yes
685,109057,92,13902.52,1992-01-17,no
686,115170,5785,128421.84,1992-01-17,no
687,130720,6758,18200.22,1992-01-17,no
688,138624,6565,29786.68,1992-01-17,no
689,142852,9986,137027.33,1992-01-17,no
690,146178,1663,100198.05,1992-01-17,no
691,146821,6655,64323.74,1992-01-17,no
692,147394,2122,35045.66,1992-01-17,no
693,212675,2998,264804.86,1992-01-17,yes
694,213154,4261,213000.81,1992-01-17,yes
695,213414,1177,145334.71,1992-01-17,no
696,217957,6031,264572.34,1992-01-17,yes
697,221665,721,101900.45,1992-01-17,no
698,225152,4210,216186.28,1992-01-17,yes
699,229606,7436,217400.49,1992-01-17,yes
700,230630,7066,223054.67,1992-01-17,yes
701,241985,2660,155848.2,1992-01-17,no
702,259109,3551,74831.25,1992-01-17,no
703,264353,8990,119203.54,1992-01-17,yes
704,276167,3457,102785.76,1992-01-17,no
705,276742,1537,67764.73,1992-01-17,no
706,280034,5210,198568.4,1992-01-17,no
707,284097,9551,130318.18,1992-01-17,no
708,292641,8737,290897.69,1992-01-17,yes
709,294531,9808,196989.05,1992-01-17,yes
710,297473,319,8306.39,1992-01-17,no
711,329989,5236,4605.89,1992-01-17,no
712,339846,1810,176966.21,1992-01-17,no
713,342246,6782,83699.22,1992-01-17,no
714,342818,7256,48289.6,1992-01-17,no
715,345479,9745,52885.26,1992-01-17,no
716,356160,3760,306665.42,1992-01-17,yes
717,357282,5497,172422.21,1992-01-17,no
718,369024,2453,86828.85,1992-01-17,yes
719,370724,9151,158575.66,1992-01-17,no
720,372035,4990,47803.66,1992-01-17,no
721,376804,8443,203446.98,1992-01-17,yes
722,397826,3175,94656.92,1992-01-17,no
723,398117,343,227475.51,1992-01-17,yes
724,29412,6323,13194.74,1992-01-18,no
725,72519,3313,180293.62,1992-01-18,no
726,94304,1286,44701.01,1992-01-18,no
727,108483,653,39092.74,1992-01-18,no
728,132262,4706,190055.59,1992-01-18,no
729,134112,7252,283003.79,1992-01-18,yes
730,134401,3502,134424.12,1992-01-18,no
731,158692,9902,58226.35,1992-01-18,no
732,172678,8209,96911.01,1992-01-18,no
733,194404,4256,246678.55,1992-01-18,yes
734,197698,8660,276272.22,1992-01-18,yes
735,200835,7481,83790.82,1992-01-18,no
736,207588,5116,80616.6,1992-01-18,no
737,207783,3256,194747.44,1992-01-18,no
738,226406,6424,107992.29,1992-01-18,no
739,226529,5171,100572.49,1992-01-18,yes
740,234340,1318,33070.63,1992-01-18,no
741,244867,8170,86590.07,1992-01-18,no
742,245024,832,65906.26,1992-01-18,no
743,249063,5089,149818.89,1992-01-18,no
744,252931,373,256858.35,1992-01-18,yes
745,264928,6734,294106.48,1992-01-18,yes
746,272230,9695,212909.49,1992-01-18,yes
747,275458,9820,21263.27,1992-01-18,no
748,276516,8371,241035.64,1992-01-18,yes
749,277153,4927,69436.28,1992-01-18,no
750,301347,4582,221179.24,1992-01-18,yes
751,305984,3829,85380.23,1992-01-18,no
752,315814,8777,196763.72,1992-01-18,no
753,374470,4648,287205.87,1992-01-18,yes
754,382117,3175,20157.98,1992-01-18,no
755,385347,8698,106908.37,1992-01-18,no
756,395747,6760,156373.69,1992-01-18,yes
757,15491,9845,215554.54,1992-01-19,yes
758,24290,9052,92160.04,1992-01-19,no
759,28197,9113,71301.89,1992-01-19,no
760,42753,8689,123760.17,1992-01-19,no
761,51044,8266,181965.11,1992-01-19,no
762,52837,8680,185974.08,1992-01-19,no
763,54978,5639,20495.64,1992-01-19,no
764,78723,9685,202495.06,1992-01-19,yes
765,103780,7606,133922.25,1992-01-19,no
766,106438,2690,54567.46,1992-01-19,no
767,121732,7474,229115.98,1992-01-19,yes
768,128896,1009,25301.11,1992-01-19,no
769,136609,7457,86605.46,1992-01-19,no
770,155360,4621,141160.72,1992-01-19,no
771,155654,9563,144293.38,1992-01-19,no
772,166692,8884,130538.31,1992-01-19,no
773,173540,178,131775.91,1992-01-19,no
774,173923,4810,25664.23,1992-01-19,no
775,180993,10006,265755.79,1992-01-19,yes
776,184544,8752,185481.15,1992-01-19,no
777,186241,5435,195234.97,1992-01-19,no
778,196390,9958,180999.77,1992-01-19,no
779,206787,6421,231620.85,1992-01-19,yes
780,216129,3202,206401.57,1992-01-19,yes
781,219686,2707,155771.39,1992-01-19,no
782,224192,5162,279831.84,1992-01-19,yes
783,225189,9997,136173.86,1992-01-19,no
784,228098,2824,32496.31,1992-01-19,no
785,229602,421,157829.13,1992-01-19,no
786,239073,4732,80480.94,1992-01-19,no
787,245159,9524,1390.41,1992-01-19,no
788,252258,4093,102883.31,1992-01-19,no
789,254661,9718,54080.37,1992-01-19,no
790,261474,6613,68807.82,1992-01-19,no
791,262626,6865,53552.88,1992-01-19,no
792,266786,2354,66893.42,1992-01-19,no
793,275267,793,130554.95,1992-01-19,no
794,277635,2125,106480.93,1992-01-19,no
795,279488,9581,213317.59,1992-01-19,yes
796,281893,8740,50244.62,1992-01-19,no
797,304195,9455,151854.3,1992-01-19,no
798,307969,8492,111942.01,1992-01-19,no
799,314530,4348,47803.51,1992-01-19,no
800,315746,5822,183089.41,1992-01-19,no
801,317412,7964,92588.88,1992-01-19,no
802,328388,1261,83260.43,1992-01-19,no
803,328931,3839,147646.09,1992-01-19,no
804,343718,1126,19457.77,1992-01-19,no
805,346211,5311,89053.49,1992-01-19,no
806,346978,1876,176524.46,1992-01-19,no
807,347846,9310,67645.27,1992-01-19,no
808,352961,7615,215755.71,1992-01-19,yes
809,368065,1586,95674.85,1992-01-19,no
810,383266,5812,22960.25,1992-01-19,no
811,386819,3284,35422.57,1992-01-19,no
812,392994,6383,120426.58,1992-01-19,no
813,6886,6739,214425.95,1992-01-20,yes
814,7684,7667,229813.15,1992-01-20,yes
815,8034,4940,162505.91,1992-01-20,no
816,11969,3004,265813.37,1992-01-20,yes
817,33285,4924,263246.44,1992-01-20,yes
818,33956,1691,176817.04,1992-01-20,no
819,38277,6536,14324.06,1992-01-20,no
820,50433,7600,267733.27,1992-01-20,yes
821,79174,253,177589.82,1992-01-20,no
822,115137,5840,340835.9,1992-01-20,yes
823,118309,1282,85684.97,1992-01-20,no
824,125701,2170,168518.06,1992-01-20,yes
825,149600,9940,172450.44,1992-01-20,no
826,150178,6361,171205.89,1992-01-20,no
827,161860,3197,287591.03,1992-01-20,yes
828,162530,3826,111093.7,1992-01-20,no
829,173473,5185,126672.33,1992-01-20,no
830,174785,4651,223673.71,1992-01-20,yes
831,175747,4289,131429.66,1992-01-20,no
832,183520,2360,63405.57,1992-01-20,no
833,184391,3991,98861.18,1992-01-20,no
834,188259,7882,326444.52,1992-01-20,yes
835,189765,4547,148172.69,1992-01-20,no
836,209316,8689,173227.34,1992-01-20,yes
837,214560,1514,151145.47,1992-01-20,no
838,224769,8660,105308.01,1992-01-20,no
839,240097,8374,175695.06,1992-01-20,no
840,245988,4705,347965.22,1992-01-20,yes
841,263847,3157,6012.73,1992-01-20,no
842,267206,7843,209633.18,1992-01-20,yes
843,270081,374,59812.86,1992-01-20,no
844,291040,7042,97443.22,1992-01-20,no
845,294182,9838,217780.64,1992-01-20,yes
846,294690,8959,55931.27,1992-01-20,no
847,295780,2750,207363.99,1992-01-20,yes
848,306118,6158,69014.83,1992-01-20,no
849,314371,3044,13534.45,1992-01-20,no
850,324295,9406,182636.24,1992-01-20,no
851,331714,4294,209551.26,1992-01-20,yes
852,343717,7678,23135.17,1992-01-20,no
853,345957,1468,112037.32,1992-01-20,no
854,347844,9778,178944.23,1992-01-20,no
855,349925,8167,156189.54,1992-01-20,no
856,358912,9992,57578.45,1992-01-20,yes
857,385633,10031,159129.8,1992-01-20,no
858,387906,7477,201415.6,1992-01-20,yes
859,6016,1447,106006.37,1992-01-21,no
860,7973,6241,48072.33,1992-01-21,no
861,19617,412,75820.83,1992-01-21,no
862,29223,7351,225992.48,1992-01-21,yes
863,37377,8485,222102.25,1992-01-21,yes
864,38690,4792,88136.07,1992-01-21,no
865,51232,9595,248902.91,1992-01-21,yes
866,59489,3463,261292.91,1992-01-21,yes
867,73990,6367,88657.63,1992-01-21,no
868,80356,2959,185269.61,1992-01-21,no
869,95750,3130,182035.41,1992-01-21,no
870,96039,1843,179235.09,1992-01-21,yes
871,123463,7078,185187.2,1992-01-21,no
872,127590,901,277994.37,1992-01-21,yes
873,141571,8075,29444.48,1992-01-21,no
874,148899,8098,1998.74,1992-01-21,no
875,152964,8470,320047.03,1992-01-21,yes
876,164672,3595,80514.03,1992-01-21,no
877,170500,3256,125938.64,1992-01-21,yes
878,173700,343,260509.34,1992-01-21,yes
879,175942,7199,188554.49,1992-01-21,no
880,179425,8959,202560.54,1992-01-21,yes
881,186023,211,224825.86,1992-01-21,yes
882,209829,7666,191650.02,1992-01-21,no
883,212640,4205,57930.68,1992-01-21,no
884,224005,1781,293351.98,1992-01-21,yes
885,240545,1102,98223.84,1992-01-21,no
886,256356,1060,275523.88,1992-01-21,yes
887,259170,3203,150447.61,1992-01-21,no
888,281479,664,199030.05,1992-01-21,no
889,300161,3290,257453.29,1992-01-21,yes
890,303717,1450,294497.2,1992-01-21,yes
891,310310,1006,180211.31,1992-01-21,yes
892,311750,1264,132132.62,1992-01-21,no
893,319621,9337,251010.88,1992-01-21,yes
894,334149,8444,199670.46,1992-01-21,no
895,337313,6187,79565.03,1992-01-21,no
896,347137,2104,148196.26,1992-01-21,no
897,364163,5371,200198.84,1992-01-21,yes
898,379777,3610,315180.36,1992-01-21,yes
899,386342,5815,180884.78,1992-01-21,no
900,11428,4208,10465.14,1992-01-22,no
901,40706,5207,130576.61,1992-01-22,no
902,55618,10034,240709.23,1992-01-22,yes
903,75170,5309,35115.98,1992-01-22,no
904,83399,8110,99301.01,1992-01-22,no
905,95553,2371,202776.88,1992-01-22,yes
906,99623,6343,72858.63,1992-01-22,no
907,105350,1837,111523.84,1992-01-22,no
908,118112,1207,123333.66,1992-01-22,no
909,124132,7606,243582.09,1992-01-22,yes
910,126595,6158,70971.45,1992-01-22,no
911,130275,5572,82028.24,1992-01-22,no
912,140035,2276,20719.61,1992-01-22,no
913,150790,3256,91666.57,1992-01-22,no
914,171814,1870,267584.0,1992-01-22,yes
915,173287,1589,208221.92,1992-01-22,yes
916,177442,5789,164150.06,1992-01-22,no
917,183559,7114,189582.61,1992-01-22,no
918,184772,1912,126306.05,1992-01-22,no
919,187397,9244,123637.02,1992-01-22,no
920,202337,7640,315362.52,1992-01-22,yes
921,211047,5801,170232.6,1992-01-22,no
922,220100,9257,197042.2,1992-01-22,no
923,224966,4184,103948.39,1992-01-22,no
924,236675,7802,190026.86,1992-01-22,no
925,239616,7309,34245.45,1992-01-22,no
926,248071,1756,8744.55,1992-01-22,no
927,267874,3598,48219.14,1992-01-22,no
928,270595,9553,216174.19,1992-01-22,yes
929,287878,9323,26442.73,1992-01-22,no
930,289383,9325,77144.28,1992-01-22,no
931,311841,6875,108073.97,1992-01-22,no
932,335745,2038,265833.67,1992-01-22,yes
933,338882,7945,203843.35,1992-01-22,yes
934,344514,4813,304192.74,1992-01-22,yes
935,350816,1612,156631.85,1992-01-22,no
936,393504,5419,87772.7,1992-01-22,no
937,399142,7880,53900.8,1992-01-22,no
938,9761,2890,65358.72,1992-01-23,no
939,19715,7007,22643.24,1992-01-23,no
940,28582,8053,99690.47,1992-01-23,no
941,30629,6439,124516.06,1992-01-23,no
942,44549,5455,133516.84,1992-01-23,no
943,58178,6443,107486.11,1992-01-23,no
944,95426,6613,13239.9,1992-01-23,no
945,102051,8995,119227.94,1992-01-23,no
946,102693,1658,183300.8,1992-01-23,no
947,105028,2849,116491.13,1992-01-23,no
948,107843,1618,198499.77,1992-01-23,no
949,110883,1301,124080.47,1992-01-23,no
950,116292,5665,36715.52,1992-01-23,no
951,127621,9169,80625.68,1992-01-23,no
952,140160,9121,52472.62,1992-01-23,no
953,149794,2245,186670.31,1992-01-23,no
954,160740,5459,270585.45,1992-01-23,yes
955,173890,1925,42537.13,1992-01-23,no
956,184353,9659,91022.07,1992-01-23,no
957,202433,6370,220272.96,1992-01-23,yes
958,211392,6124,250504.73,1992-01-23,yes
959,227328,3490,178432.51,1992-01-23,no
960,245792,3005,100581.42,1992-01-23,no
961,256001,5422,115152.71,1992-01-23,no
962,264641,7087,234453.03,1992-01-23,yes
963,267621,3373,109806.57,1992-01-23,no
964,277376,799,115129.17,1992-01-23,no
965,277892,4312,38922.92,1992-01-23,no
966,287845,9232,43506.39,1992-01-23,no
967,298338,3877,252180.33,1992-01-23,yes
968,326951,7856,222808.88,1992-01-23,yes
969,327234,10033,3165.07,1992-01-23,no
970,333218,2116,114891.97,1992-01-23,no
971,348099,2479,159913.44,1992-01-23,no
972,368998,4721,140987.3,1992-01-23,no
973,369734,4982,237375.03,1992-01-23,yes
974,375522,1324,273833.96,1992-01-23,yes
975,388003,3827,199545.51,1992-01-23,no
976,2688,6523,313516.29,1992-01-24,yes
977,6373,2579,167862.39,1992-01-24,no
978,28902,2596,254400.4,1992-01-24,yes
979,36000,7117,22612.41,1992-01-24,no
980,41441,9505,115272.26,1992-01-24,no
981,56455,2534,154295.98,1992-01-24,no
982,60579,274,141997.1,1992-01-24,no
983,73507,9331,154197.16,1992-01-24,no
984,88134,65,201389.42,1992-01-24,yes
985,101027,9409,288647.04,1992-01-24,yes
986,103363,9428,184682.19,1992-01-24,no
987,106944,8831,49970.91,1992-01-24,no
988,107360,3862,155159.2,1992-01-24,no
989,116805,3532,222191.15,1992-01-24,yes
990,121764,8626,86667.89,1992-01-24,no
991,124897,3340,70002.6,1992-01-24,no
992,147045,5002,295687.92,1992-01-24,yes
993,170567,10036,73175.23,1992-01-24,no
994,170593,5602,187749.68,1992-01-24,yes
995,174950,6371,124067.33,1992-01-24,no
996,177505,949,85997.52,1992-01-24,no
997,178788,7022,76924.09,1992-01-24,no
998,190436,7934,264618.35,1992-01-24,yes
999,191809,7885,203574.66,1992-01-24,yes
1000,224135,493,128347.66,1992-01-24,yes
1001,227302,7246,6508.43,1992-01-24,no
1002,245506,6961,145404.74,1992-01-24,no
1003,257121,6400,7479.51,1992-01-24,no
1004,275751,2890,199835.87,1992-01-24,yes
1005,276133,3484,74786.53,1992-01-24,no
1006,281733,3716,19853.03,1992-01-24,no
1007,290629,623,239447.52,1992-01-24,yes
1008,306212,4792,99380.36,1992-01-24,no
1009,316835,3002,82793.29,1992-01-24,no
1010,321185,1025,38050.72,1992-01-24,no
1011,329637,7549,299427.47,1992-01-24,yes
1012,374501,4406,264301.08,1992-01-24,yes
1013,375395,10015,266183.27,1992-01-24,yes
1014,376896,4813,151058.29,1992-01-24,no
1015,378439,6727,31542.84,1992-01-24,no
1016,385351,5279,10434.83,1992-01-24,no
1017,386852,274,114196.93,1992-01-24,yes
1018,387044,1540,236693.05,1992-01-24,yes
1019,393859,5765,109364.27,1992-01-24,no
1020,399329,8108,171750.64,1992-01-24,no
1021,26053,5710,159029.27,1992-01-25,no
1022,44647,6256,249951.58,1992-01-25,yes
1023,46243,2200,258622.68,1992-01-25,yes
1024,60869,7964,256962.27,1992-01-25,yes
1025,84000,1264,274126.07,1992-01-25,yes
1026,84833,6409,245878.72,1992-01-25,yes
1027,105538,8260,267543.46,1992-01-25,yes
1028,116899,1553,85904.03,1992-01-25,no
1029,129121,6326,67851.76,1992-01-25,no
1030,148423,9874,85435.06,1992-01-25,no
1031,161568,7,94489.93,1992-01-25,no
1032,164774,9926,45075.0,1992-01-25,no
1033,172198,7178,110107.8,1992-01-25,no
1034,179555,269,126540.84,1992-01-25,no
1035,205989,3724,202483.78,1992-01-25,yes
1036,205990,1090,7215.02,1992-01-25,no
1037,206884,6517,110942.6,1992-01-25,no
1038,210915,9653,106753.98,1992-01-25,no
1039,219937,7711,167799.62,1992-01-25,no
1040,235777,5182,78472.06,1992-01-25,no
1041,240775,9125,179943.72,1992-01-25,no
1042,260385,3068,160808.87,1992-01-25,no
1043,264710,1988,54288.72,1992-01-25,no
1044,270054,4780,153021.54,1992-01-25,no
1045,276483,5420,273580.06,1992-01-25,yes
1046,278183,5689,83280.94,1992-01-25,no
1047,283622,4027,181040.17,1992-01-25,yes
1048,284545,7211,132390.62,1992-01-25,no
1049,288832,4765,117119.79,1992-01-25,no
1050,303010,4741,193576.63,1992-01-25,yes
1051,342629,3665,241361.79,1992-01-25,yes
1052,352679,8224,131945.66,1992-01-25,no
1053,357984,8777,69106.34,1992-01-25,yes
1054,360290,7175,34867.28,1992-01-25,no
1055,370881,7792,88048.78,1992-01-25,no
1056,374213,4762,297105.95,1992-01-25,yes
1057,376551,893,20161.8,1992-01-25,no
1058,381925,6850,200549.69,1992-01-25,yes
1059,382726,8633,69779.02,1992-01-25,no
1060,384390,2017,187099.54,1992-01-25,no
1061,385798,145,133013.81,1992-01-25,yes
1062,391747,3571,283063.36,1992-01-25,yes
1063,393347,7642,127857.81,1992-01-25,no
1064,399809,3565,112326.64,1992-01-25,no
1065,15073,493,96344.72,1992-01-26,no
1066,15554,289,85094.44,1992-01-26,no
1067,26759,272,231630.69,1992-01-26,yes
1068,37892,7537,15884.21,1992-01-26,no
1069,50821,3901,54057.38,1992-01-26,no
1070,54177,6622,203920.62,1992-01-26,yes
1071,54784,4258,57968.99,1992-01-26,no
1072,78115,760,153568.09,1992-01-26,no
1073,93253,7982,197647.49,1992-01-26,no
1074,97504,2222,116171.66,1992-01-26,no
1075,99714,124,50032.57,1992-01-26,no
1076,108609,3353,217084.65,1992-01-26,yes
1077,110179,8230,70650.9,1992-01-26,no
1078,111138,9817,44604.38,1992-01-26,no
1079,119810,1381,138766.99,1992-01-26,no
1080,124005,301,99720.78,1992-01-26,no
1081,124615,2954,18684.69,1992-01-26,no
1082,125287,2026,227416.04,1992-01-26,yes
1083,126535,3752,96525.18,1992-01-26,no
1084,143299,3677,130101.87,1992-01-26,no
1085,148288,5798,71725.17,1992-01-26,no
1086,155298,2585,14431.71,1992-01-26,no
1087,173987,9445,73005.28,1992-01-26,no
1088,181063,8552,146280.6,1992-01-26,no
1089,181697,2170,273893.23,1992-01-26,yes
1090,218500,4718,28062.22,1992-01-26,no
1091,219808,5828,23733.88,1992-01-26,no
1092,243492,1282,160479.77,1992-01-26,yes
1093,256709,2909,49039.98,1992-01-26,no
1094,269924,2701,43945.4,1992-01-26,no
1095,276135,6364,19186.45,1992-01-26,no
1096,281348,3145,3163.57,1992-01-26,no
1097,296966,8146,54112.05,1992-01-26,no
1098,299171,6250,268685.82,1992-01-26,yes
1099,303458,3599,102398.14,1992-01-26,no
1100,304230,3620,130386.31,1992-01-26,no
1101,309313,7585,256224.16,1992-01-26,yes
1102,312353,2548,55363.74,1992-01-26,no
1103,319972,8912,47281.65,1992-01-26,no
1104,325701,4807,184902.6,1992-01-26,no
1105,364260,6212,217328.84,1992-01-26,yes
1106,364804,7508,195467.39,1992-01-26,yes
1107,15940,4585,104694.69,1992-01-27,no
1108,28129,6634,207399.34,1992-01-27,yes
1109,32966,6739,267740.29,1992-01-27,yes
1110,45447,2371,202213.48,1992-01-27,yes
1111,48003,1862,255866.48,1992-01-27,yes
1112,60743,6946,64012.29,1992-01-27,no
1113,63779,7213,147068.3,1992-01-27,no
1114,70983,9422,247188.41,1992-01-27,yes
1115,73287,6319,128454.83,1992-01-27,no
1116,83174,7069,169360.9,1992-01-27,no
1117,87362,9130,145932.57,1992-01-27,no
1118,91940,169,144102.34,1992-01-27,no
1119,103524,9884,77229.03,1992-01-27,no
1120,116196,1378,79493.98,1992-01-27,no
1121,122433,2692,93382.2,1992-01-27,no
1122,132199,6376,159847.05,1992-01-27,no
1123,137249,2755,99837.58,1992-01-27,no
1124,145637,1520,60359.38,1992-01-27,no
1125,146593,1576,278244.15,1992-01-27,yes
1126,151747,7951,163432.29,1992-01-27,no
1127,160486,3638,52206.33,1992-01-27,no
1128,167332,9889,13965.16,1992-01-27,no
1129,172097,575,158683.6,1992-01-27,no
1130,174052,9595,52411.07,1992-01-27,no
1131,179748,4924,72606.6,1992-01-27,no
1132,180487,7102,86780.53,1992-01-27,no
1133,186722,8536,164192.86,1992-01-27,no
1134,196259,8071,104694.13,1992-01-27,no
1135,213635,6598,57434.69,1992-01-27,no
1136,218048,6230,110131.49,1992-01-27,no
1137,231905,9038,148804.37,1992-01-27,no
1138,237123,3826,188317.13,1992-01-27,yes
